"","B_Cell.Control","B_Cell.SLE","T_Cell.Control","T_Cell.SLE","P_Cell","P_SLE","P_Cell:SLE"
"16",40.5834671795735,49.3748939359148,50.1141925619373,48.3199470518261,0.667055761564499,0.71638474933737,0.598387410110209
"3042",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.451898021455036,0.0370929001825257,0.598490765337817
"4487",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.451898021455036,0.0370929001825257,0.598490765337817
"6474",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.451898021455036,0.0370929001825257,0.598490765337817
"11211",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.451898021455036,0.0370929001825257,0.598490765337817
"129025",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.451898021455036,0.0370929001825257,0.598490765337817
"157773",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.451898021455036,0.0370929001825257,0.598490765337817
"196335",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.451898021455036,0.0370929001825257,0.598490765337817
"6579",0.945128220010021,1.04031832336231,1.81141653261228,1.61955278833456,0.0204585418932074,0.96739568112424,0.598581844248351
"11020",9.72059818539297,5.19229329646693,13.6909816659703,4.30054219433397,0.877591762920015,0.102630944104467,0.598616314850263
"9322",45.7044870258356,31.0328802861135,9.35082563536929,11.5488902655395,0.0460596993120068,0.875918091790621,0.59867662056595
"257203",3.67100024216188,6.20127545384568,4.20740427602769,5.11473339672546,0.927679754540855,0.265121322171932,0.598733012221085
"7073",316.000563158716,371.448329355656,375.611338423149,391.908515873976,0.328439941014584,0.3755719071293,0.598759504388177
"146395",0.945128220010021,1.04031832336231,1.81141653261228,1.61955278833456,0.0205069017028361,0.967413071996106,0.598773530387172
"55365",19.3114255783188,6.07069938829205,8.82945127470285,10.6966044083574,0.932223102038362,0.705317499471628,0.598813500567678
"51096",69.1897226436522,85.9803471990506,74.7625948155205,81.7253302737121,0.911982498944367,0.22710910371257,0.598879935991229
"55313",150.296738716267,28.6824350315035,73.8596523248863,25.7586128319686,0.478759450212871,0.0392438020796657,0.598883703313153
"6415",16.8695165961629,14.4559904073408,16.4457744325692,18.3891388169475,0.669641986374075,0.932139248885407,0.598986617465553
"51276",77.2607814220169,139.770267221274,70.7104707416391,83.4675224453039,0.460820832204087,0.359133175878762,0.598998351725231
"79652",3.13824623136216,2.35183863568853,17.2466006021039,19.4220640247267,0.000899128418508519,0.825347399033835,0.599088463742187
"84775",25.1304462361863,79.571931510928,14.9604287520762,69.160268802844,0.368525280848182,0.00466745801589812,0.599099102968116
"283237",22.0940889070075,24.6816394000504,30.8211037441442,29.1523362530452,0.13922676121362,0.860775315251506,0.59918124433695
"29092",10.633312339786,16.6076948257248,7.0600381959462,8.55988213027774,0.0492113131208699,0.205168996762228,0.599307762121363
"5814",929.842922848351,472.65148827977,783.667920846359,489.140399997559,0.725172166951928,0.015645503102396,0.599422458153683
"4726",51.6957993933963,77.1286297146148,67.520655823815,83.8486725415817,0.326776799558078,0.103480851643653,0.599465209108289
"11092",2.95282353238508,4.26311475909582,2.12966034946556,1.77636847184966,0.265217135159075,0.857691228285939,0.599509383088615
"9451",658.994726261262,778.823213969227,249.346211028743,228.075438733791,0.0015547697894705,0.872127432057042,0.599536527205081
"641638",69.7212356638101,133.762594851889,55.8036554515484,137.785483068854,0.686926093120487,0.00981007147564558,0.599722011402836
"55722",8.71761100108705,14.6537033462315,8.42954073907386,19.3189135981205,0.68001866043723,0.0447606699729919,0.599739791307447
"337867",87.433150233403,81.5184545291244,101.975754769032,82.8222825531141,0.520816687996034,0.303251298928555,0.599993004415832
"101928069",2.0240570826856,2.22107582774132,1.7960192113775,1.35032367035228,0.398888326793661,0.788281964740288,0.600004298716816
"10288",418.583000682554,167.20893694543,144.7521001084,107.187794318487,0.219399542613418,0.312724872897449,0.600021733176477
"10942",2.82877143520661,3.87673495365778,1.56977248045905,3.044762940535,0.228111613021996,0.162973781787011,0.600030297364263
"55741",32.0618574265436,30.7224456045747,22.7253906939605,31.3609812535649,0.641205389903128,0.686886031183272,0.600098296262166
"442319",1.84804179004068,5.24763334380207,2.44926961120285,4.3575181790684,0.913752302749039,0.0954031217927297,0.600228670812154
"55802",921.430785052311,1005.03571496102,863.964003602462,1010.91864816136,0.661283886094656,0.0947193562253885,0.60024921130098
"10533",126.686729607229,91.3048326590709,127.29471621336,111.090015252791,0.582701454444865,0.222970195471966,0.600461762965786
"10454",17.8223811844089,12.6444462513755,13.2649315795196,12.7141427023976,0.61364711354107,0.50442696727217,0.6004945291363
"60493",111.680883687592,118.144079960295,111.641726738815,134.460934567131,0.602459418639977,0.33847884952521,0.600523281550292
"9748",582.169533638312,434.884413454484,649.109895664986,536.81110647352,0.12536257883136,0.0325808792803477,0.600570401054853
"55208",66.0399796489862,78.2716865640314,73.9539275317961,70.3691219130301,0.987043318312053,0.772994861738602,0.600585680669841
"79888",585.372498815016,630.28965518595,259.030115706513,194.330682354801,0.0169642697719519,0.755763984625057,0.60066501996368
"200879",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.454881685373916,0.0380922049320792,0.600946566037206
"729475",0.96428407192686,1.29943315435263,1.00074377030579,1.59495400656181,0.454881685373916,0.0380922049320792,0.600946566037206
"1994",95.281451063676,111.416865998537,102.218830971052,103.489551494925,0.989691936860549,0.541397573794468,0.600958493156854
"7709",39.2031652898855,42.0723244895405,31.4958379085821,38.6346878038165,0.250584344943882,0.295339348420373,0.601035554985677
