ID	T1_1	T1_2	T1_3	T1_4	T1_5	T2_1	T2_2	T2_3	T2_4	T2_5	T2_6	T2_7	T2_8	T2_9	T2_10	T2_11	T2_12	T2_13	T2_14
20513	5	21	11	29	9	53	43	16	238	23	38	22	55	0	26	43	44	0	6
20514	1308	1955	2261	1428	1318	510	937	315	2576	389	1186	1279	2051	1431	1762	1142	1542	3008	1353
20515	2784	4039	4292	3939	2764	6024	4818	4556	6236	5494	5977	2580	6042	4752	4125	3836	3712	5086	3815
20516	3767	5559	18735	6668	3863	2954	2817	2570	2783	3375	2172	4346	2042	2686	1716	1875	2566	3875	2620
20517	1	1	1	4	5	0	3	0	0	0	0	0	0	0	1	0	0	0	0
20518	0	0	0	0	0	3	0	7	8	0	2	2	0	5	0	1	0	1	2
20519	46	50	64	33	41	2	14	74	0	5	0	12	1	0	0	25	30	47	1
20520	792	1116	1199	1244	983	741	850	906	786	776	565	793	680	862	561	532	504	717	476
20521	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0
20522	2	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0
20523	548	803	918	913	524	670	532	927	597	1056	318	564	676	516	365	301	325	461	367
20524	2342	3310	4017	3959	2591	3155	2353	2721	3257	4801	2180	3858	4233	3150	2289	1281	2357	2701	2824
20525	11712	8839	7098	5429	7360	1028	1307	3184	3183	2837	2633	3825	2406	2889	1702	1623	930	1679	5822
20526	3	1	7	0	3	4	0	44	0	1	2	35	6	3	4	5	0	23	6
20527	9717	12405	15477	7384	4472	5868	3927	8248	5936	6882	6076	7638	7568	4956	4460	2877	2731	2406	6035
20528	94	428	158	661	212	227	321	170	298	798	77	256	632	217	47	403	592	895	191
20529	2328	3502	3211	3576	2163	3261	3512	3126	3799	4393	3398	4755	5894	4769	3963	2675	3330	4919	4141
20530	420	388	325	326	289	235	504	409	394	432	1110	565	273	375	319	349	410	1162	355
20531	0	6	2	10	3	0	1	7	0	0	1	12	1	0	0	13	24	1	0
20532	13	11	7	10	16	25	21	37	13	14	128	24	36	20	6	14	34	102	29
20533	11	6	33	32	122	5	82	206	74	12	36	31	13	16	5	4	4	5	180
20534	1764	2642	3131	2322	2019	2477	2538	2464	2511	2852	1448	1686	1849	1781	1341	807	1448	1758	1438
20535	2277	3127	3417	2482	2668	1354	2739	1722	2092	1999	1498	2430	1730	2223	1317	971	1558	2582	1868
20536	1241	1654	2167	1988	2309	797	1109	1469	681	1319	953	685	699	998	963	1313	750	636	753
20537	5	1	2	1	3	5	15	0	0	0	2	1	6	0	0	1	3	2	0
20538	77	145	36	282	333	3841	256	8010	1031	108	165	3254	19	197	409	99	387	108	665
20539	13896	11406	19388	24061	37679	8451	7842	7808	13551	13502	5219	7466	16602	7984	14181	6484	11069	9408	11763
20540	1375	1083	1892	1631	834	269	485	412	496	414	1642	587	170	377	523	657	504	870	281
20541	1080	669	282	391	361	6910	2932	1415	3615	1874	10754	2408	1360	1427	1913	2717	2953	3196	658
20544	775	779	708	638	792	694	1420	930	1228	509	1866	3107	939	1929	1211	1206	1426	2475	2401
20555	20	46	3	5	0	3	25	39	54	2	167	82	14	27	14	142	193	470	41
20556	839	1018	382	422	286	197	556	510	871	148	2303	768	118	257	410	983	967	2265	345
20557	74	52	52	32	23	66	102	272	178	506	238	642	534	79	326	76	456	154	545
20558	230	205	31	48	60	33	194	449	289	25	559	345	34	44	166	503	288	805	242
20562	119	113	61	17	24	124	298	2130	2501	600	127	2800	8667	88	433	1153	940	1275	5434
20563	1219	2799	3003	1345	1478	619	1333	710	1146	688	2678	4907	3066	12	265	541	803	204	4601
20564	1371	761	62	80	85	996	1706	763	1771	168	7565	1438	29	21	1184	1678	1207	2141	377
20568	21	45	4	10	9	1	26	17	17	2	18	14	3	4	14	29	15	94	57
20583	12	41	43	29	23	52	92	27	78	20	262	71	32	40	29	94	46	199	70
20585	2745	4124	4361	3287	2553	2286	2023	3439	3116	4002	3062	2756	5901	2717	2490	1799	2205	2895	1355
20586	14798	23696	25817	19668	20635	22245	24340	21908	26142	25630	17047	23637	24507	23050	17621	17243	20589	21459	24735
20587	207	217	130	90	151	5287	4725	5330	6249	8020	3674	5098	5575	5135	3459	2433	4076	3355	5868
20588	9788	15572	15360	14686	11513	15852	17718	14570	20478	14046	9688	17369	19720	20328	11392	12936	14927	14609	20777
20589	962	1307	1402	1380	1253	1087	989	946	1193	1056	435	1003	410	535	622	1020	775	659	1647
20591	11439	26229	17276	24255	13491	13022	16724	31622	16615	18043	9311	20692	12622	14699	10988	8741	10007	15478	11029
20592	3283	0	5875	0	3814	2229	2734	0	3025	35	1224	0	0	2285	0	0	0	2003	1675
20595	689	1016	885	991	730	604	895	657	1113	528	659	970	1068	1060	621	648	619	963	922
20597	1155	1815	1596	1965	1528	1523	1525	1590	1491	2202	2242	1146	1918	934	1679	1059	1180	1253	886
20598	1501	2286	2970	2262	1959	1698	1701	2392	1419	2760	728	2569	3118	1911	926	825	1862	2202	1128
20599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20602	5381	6360	6525	5891	9699	12501	19869	17751	17445	10974	12285	14563	14859	16467	12745	13792	32562	13704	23984
20603	1088	1079	1603	1488	783	5236	3055	5243	4766	5068	3000	3350	4189	3361	2782	1685	2363	3341	2416
20604	275	171	127	29	24	458	7	21	138	1	0	1	1	2	2	12	3	0	6
20605	10	12	27	16	17	7	54	303	0	20	7	67	20	2	3	37	148	25	53
20606	101	78	94	25	21	5481	3559	3451	8356	10782	4489	8807	16603	5472	4878	3741	10634	6586	10372
20607	4	5	22	8	9	448	60	124	230	44	74	58	186	203	28	20	14	51	82
20608	1	3	2	3	1	1	31	11	2	2	1	0	0	0	0	0	4	26	1
20609	0	3	1	1	0	1	1	2	4	1	0	2	0	0	0	0	4	2	16
20610	6592	10059	10898	12314	7123	9624	7693	9172	10147	13282	5519	5498	8569	4495	4987	4564	5713	5483	6620
20611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20612	1534	494	61	84	117	249	1310	391	2597	44	10518	2121	182	195	772	1798	1034	8057	320
20613	40	43	7	8	30	59	150	42	49	14	282	163	9	74	86	157	124	287	118
20614	50	33	73	64	33	4198	2439	1843	2132	4365	4314	1720	2264	2176	3915	1921	2742	499	790
20615	1761	2526	2750	2903	2059	1557	1475	2206	1417	1982	1790	1810	2086	1707	1331	1105	1483	1777	1375
20616	21	32	49	13	30	1643	1704	1091	887	1516	4311	1029	972	1364	1588	192	619	332	152
20617	50	55	171	177	319	2031	962	1735	1603	1861	3249	1167	2298	1025	1176	443	686	525	899
20618	33	21	34	23	41	2	13	22	26	15	24	62	14	6	6	43	10	333	29
20619	1385	1820	1831	1704	1182	1109	1435	1816	1534	1576	2671	1435	1887	1656	1137	1492	1304	2091	1499
20620	1319	1214	969	1489	1745	606	1496	1848	1481	1299	2125	1169	436	624	851	1408	882	1283	1001
20621	4230	6838	9089	8493	5455	10752	5822	14570	7635	11799	3458	6477	8442	3675	5058	4407	5290	3007	9556
20623	2508	3104	3309	3319	3177	3067	4304	5047	3317	4733	3838	3690	1644	2743	2162	2095	2467	3453	2701
20624	5336	9258	9807	8650	6052	10158	10715	9337	14752	12564	7435	11030	12685	13716	7648	7630	8515	9793	12446
20630	1250	2487	2571	2287	1356	3248	1540	2220	2422	3107	1801	2337	3672	2292	1148	1323	1830	2993	2319
20637	6558	9375	13348	9810	8889	8157	6875	8459	9032	12520	4303	5021	6855	4377	5181	4418	4844	3830	5114
20638	7263	13944	15203	13231	9560	12410	9848	11575	15269	19614	9876	9995	19205	15010	7902	8616	9336	13017	14834
20639	2299	3828	4566	4211	2578	4628	3109	4378	4975	5851	2703	2567	5738	4737	3381	2887	2834	3920	3749
20641	3406	6008	6389	5783	3014	5348	3615	5750	6702	8559	2627	5052	6529	4812	2923	2054	2930	4834	5099
20643	6373	9992	10888	9696	4596	4539	2923	4338	4820	5746	2749	3219	6723	5554	2961	5754	2804	4488	3757
20646	0	3	0	6	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
20648	381	995	591	1350	668	353	457	508	489	1006	565	820	339	647	617	275	389	1156	492
20649	18	38	41	109	105	36	131	83	64	273	38	132	90	62	135	44	159	298	307
20650	1044	1353	1235	1393	1141	1188	2019	1000	1402	1116	1698	1620	1000	1615	682	1071	1140	2341	1124
20652	4078	4637	4249	3052	2671	1130	2573	3181	2404	2263	5492	3540	4548	5018	2030	2578	2458	5209	2603
20655	5114	8600	9150	9378	5265	6945	4973	8071	6745	7979	2662	6354	6610	8520	3200	3361	4164	4492	6391
20656	2961	4383	4550	4815	3096	9269	3953	6881	5481	6812	7480	7318	10843	6162	4763	4127	5737	7545	4500
20657	495	296	8	11	25	160	377	77	302	29	2555	541	30	104	308	970	374	1159	148
20658	26586	38037	40524	38286	34393	29990	35114	43420	35013	40696	22522	39839	50688	45416	33897	31912	37108	28970	36115
20660	4796	6317	6120	4492	3814	1185	1444	2344	1351	2561	3871	2472	1388	4445	1064	1946	1977	4673	2253
20661	2626	8394	4050	9733	6279	4958	6960	4233	5512	6662	7044	9037	12046	8946	4795	3900	5535	9513	8544
20662	5409	7202	6419	5341	4487	5230	6318	6634	8371	4986	7123	7376	13218	6634	4460	4635	8867	8457	4660
20663	2459	3393	3055	3040	2167	2185	3085	2141	1905	2183	4584	3511	2215	2982	1955	1859	2692	3660	3708
20664	11881	7619	21367	11438	12573	3489	3698	4538	4768	10654	273	4927	7647	2542	2720	2669	7240	1638	4505
20665	1	0	2	0	1	0	193	1299	1	84	1	429	2	10	0	555	953	21	1
20666	30471	39351	57738	35318	34982	54177	45673	43632	49372	80816	30235	34070	50185	29340	41218	28490	32870	22763	29966
20667	1744	2622	2850	2832	2782	2443	3028	1581	3070	2363	2188	2070	2379	1873	2268	2567	2756	1702	2202
20668	7752	6418	9170	6430	6915	51	294	103	81	116	250	142	63	125	34	459	111	241	109
20669	0	1	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20670	9	11	15	9	17	2	7	3	4	4	0	4	3	6	9	4	6	2	0
20671	71	33	82	24	34	43	124	72	55	86	153	98	15	35	26	87	33	113	61
20672	1609	1100	3651	665	2838	2840	2022	2941	6037	3749	4148	2190	7519	2894	2450	4322	5153	920	934
20674	5072	18072	10147	11526	3963	21	385	1673	38	2333	160	648	5011	926	646	742	823	1084	2407
20675	2	3	7	14	4	6	12	103	2	21	1	0	0	6	0	17	71	0	1
20677	11258	22080	22765	23840	17496	7153	11196	10710	6210	9553	3253	5372	7991	13494	3263	5397	6128	4457	3652
20678	166	110	575	237	241	1454	1662	2850	1658	3768	1276	1824	3031	562	2904	1214	2929	827	1743
20679	471	1348	1233	1271	1139	124	681	2182	121	936	60	1150	507	1328	136	1068	1784	5169	1202
20680	237	154	259	371	422	48	259	114	136	135	427	192	82	113	101	181	197	146	113
20681	290	847	966	960	842	353	2512	3134	893	2807	33	2863	7846	2570	697	1596	2157	2949	4224
20682	68	144	154	291	169	560	4337	3139	1968	2412	997	7757	6366	3830	4286	2342	4272	7142	8957
20683	9405	14666	12650	12022	10372	6201	13068	9602	11448	10824	8918	11703	17215	11156	8423	7603	10674	14225	11346
20684	165	119	49	25	62	99	370	243	356	89	1365	388	109	200	176	544	574	1720	143
20686	157	291	321	280	176	72	60	107	98	84	31	70	106	167	39	56	51	131	74
20687	6844	11970	12319	11578	7560	7651	9031	8685	10561	15741	11060	11686	18528	12192	9910	10589	11655	14315	14536
20688	1706	2615	2793	2884	2134	2613	3070	4399	3442	4522	5649	5710	7690	3874	3293	4092	4526	3708	5067
20689	4034	6489	6131	5705	9183	2	36	167	0	69	0	39	40	4	4	147	74	30	3
20690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20692	38376	36552	9357	14719	13439	33459	48938	32735	43854	29730	81351	27386	11824	20120	21233	39336	22658	40209	14085
20698	133	127	62	73	22	172	149	138	203	113	227	225	26	127	131	114	53	94	74
20700	2	2	1	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0
20701	40	36	22	59	34	37	32	45	95	10	26	58	27	34	13	46	52	53	80
20702	0	13	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20703	0	3	2	0	1	0	1	0	0	0	2	2	0	0	0	0	0	11	4
20704	0	2	0	0	0	1	1	1	4	3	2	1	1	1	0	0	6	5	8
20706	10	10	0	1	2	2	53	1	0	0	50	5	2	2	4	8	7	11	5
20707	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20708	98	175	71	246	132	76	127	60	74	114	250	107	23	102	62	71	121	149	14
20709	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
20710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20713	160	228	380	215	144	4499	2059	831	2116	4433	2427	1406	3220	2806	2231	599	1012	488	1069
20714	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0
20715	139	78	18	18	18	129	81	103	301	63	3426	262	85	209	67	468	1448	7644	266
20716	672	598	14	33	28	24	1319	3188	519	166	1126	1760	54	117	35	2102	2506	2096	19
20717	13	0	0	0	0	5	3	36	0	6	11	3	0	0	0	25	67	96	1
20719	3373	3813	1978	2912	1937	1525	1868	2341	3789	1969	6725	2518	861	4401	1652	2120	1324	4531	1142
20720	1182	2727	1699	3331	1964	2918	6404	6145	2581	3072	2250	2162	1306	1195	2224	2993	2947	1849	2465
20723	344	417	204	402	205	292	510	332	540	164	1766	359	185	481	149	458	441	1222	179
20724	0	0	0	0	0	1	0	2	0	2	0	2	4	0	0	0	30	4	4
20725	68	64	15	36	33	1730	577	392	1033	705	926	1007	227	2131	792	122	335	486	729
20726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20728	61	42	3	29	10	69	19	29	30	106	345	42	17	72	51	143	59	19	27
20729	8973	15411	15709	17112	10559	7535	15239	9552	14226	9537	6272	6621	8753	6188	5246	6904	7884	6706	6353
20730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
20732	353	457	466	2032	3229	0	6	12	0	0	2	4	1	31	0	2	19	17	6
20733	199	437	442	792	481	192	233	187	119	153	155	140	16	81	57	82	76	231	64
20737	325	142	19	64	26	181	414	162	464	301	1385	213	278	161	312	361	364	870	183
20738	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20739	36	30	54	41	188	42	87	178	153	30	301	70	9	134	3	28	15	34	180
20740	30562	38008	52204	37694	34127	44243	51975	44905	37981	64015	40436	33529	36774	49793	31880	25815	29228	33354	27162
20741	242	506	278	479	221	3123	2721	4672	2129	3696	5363	3243	2776	2539	1754	1402	2158	5910	2479
20742	21413	25626	24412	24146	21198	24288	41283	37564	28169	46997	34877	29690	29109	34399	28385	21382	22775	32272	20083
20743	141	883	718	1157	683	22039	14747	13157	14699	13048	4644	9055	4060	5786	10308	10723	10712	2559	3523
20744	7918	10790	11999	10265	8504	11881	13479	13757	14455	17108	9544	10200	15321	14947	12205	7932	9458	9433	10470
20745	41	55	70	75	61	94	87	1173	159	527	4	2783	46	83	228	74	77	1994	259
20747	5875	8940	8793	8073	7689	2778	6341	4022	5608	7135	1609	2004	857	1340	3042	1693	2045	1389	2083
20750	3568	3735	872	1487	4943	2068	6737	4580	7556	1271	40048	3278	1076	2849	17613	3229	1450	1045	1626
20751	1138	2101	2312	1910	1280	1973	1579	2829	1949	1924	924	1754	1983	1416	719	984	809	1152	1827
20753	0	0	0	0	0	1	1	0	0	0	0	14	0	1	0	0	48	3	4
20754	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0
20755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
20759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
20763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20765	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
20766	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
20768	2636	3823	4069	3855	2533	7451	4206	5874	7053	7268	5113	4141	6435	2707	4434	2753	3329	2710	3902
20770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20771	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
20773	2363	3483	3175	3627	2500	2874	2774	3674	2930	3170	4537	4213	2198	2779	1955	2121	2121	3855	2908
20775	3401	12108	10162	9229	3964	7525	5192	5418	7153	10322	5261	7282	10461	8542	4765	1672	5277	6448	7838
20776	17	19	35	70	52	58	31	21	28	17	0	9	3	12	4	8	5	30	1
20778	858	1336	1290	1184	995	1333	1361	2267	2044	1327	2245	2796	2532	2985	1063	1226	1795	3221	2641
20779	2790	3774	4064	3883	3627	3848	4012	4535	3369	4471	2550	3947	2102	2667	2075	2650	3059	4506	2694
20787	6280	9886	10234	9962	6937	18212	13306	25331	36724	16069	5830	23699	48695	21970	14764	16747	28799	11072	35748
20788	2890	4961	5580	5127	4054	7616	8266	5002	8093	8041	5262	7146	7809	7407	4865	2410	5968	7084	7483
20807	2415	3233	3595	3135	2754	3215	2640	3695	4534	3757	2698	3610	5592	4069	1964	3866	2656	5045	5188
20810	1937	2825	3222	1854	2204	4115	3055	1908	3809	3093	2663	3813	3932	3922	2508	2047	2158	2840	2959
20811	185	175	257	361	353	12	5	27	0	8	0	5	1	2	3	6	2	2	7
20813	3175	5535	5978	5683	3646	4967	3397	4537	4038	6147	2509	2275	4078	2945	2271	1874	2115	2791	2770
20815	2764	4624	5378	3829	3369	7376	5033	5657	6143	5645	3948	4941	8053	4694	3302	3126	4579	5059	3598
20817	6311	8002	9026	8199	6309	7559	6812	8181	8625	10140	5862	8140	9714	9978	7315	2845	7743	8164	7237
20818	2500	4126	4715	3655	2820	3971	3656	5010	3908	6435	2878	4759	6792	4747	3357	2511	2979	3617	4064
20821	656	636	677	787	573	155	285	764	325	319	1108	462	725	288	361	382	600	1517	323
20822	5997	8435	10284	8598	6066	8608	11643	12637	9288	15474	10526	10946	19328	13652	12950	6536	10009	11991	8430
20823	8473	14865	16373	14369	8856	12667	11259	14285	16997	21947	8279	11359	18326	13732	9309	7653	9037	12648	13747
20826	2440	4214	4573	3751	2648	4185	3532	3973	5122	6479	2579	4773	5377	3983	2733	1431	2730	3922	3830
20832	2415	3468	3507	4322	2732	3915	2377	3686	3428	3947	2513	3195	2832	2172	2029	1708	1966	2483	1814
20833	13150	24223	23990	20918	14769	18526	18497	17199	26060	30020	12025	79031	24398	20463	13413	12244	13845	17074	21333
20834	0	0	0	0	0	97	13	0	13	9	2	0	0	0	5	0	2	0	1
20840	4	9	4	17	15	58	24	2	9	4	3	3	0	4	0	2	7	54	1
20841	1205	1938	1846	1782	1278	1417	1639	1847	1930	2714	1481	1506	3153	1795	1285	1268	1490	1718	1790
20842	6912	11598	11318	11836	8062	9963	12245	14993	14372	17319	10979	13888	19184	13680	10017	10286	10720	13839	19170
20843	11141	19477	19318	20871	12580	13684	13455	25296	19357	28907	13849	19872	24610	17436	13298	15152	15495	23249	18087
20844	2791	3492	3952	3443	2631	4718	4101	4191	5320	7209	4301	6381	10287	7928	5667	4384	4566	5144	7135
20845	102	105	116	123	97	116	141	133	95	96	70	135	123	175	67	156	118	108	100
20846	4675	4912	3131	2812	2906	1265	3864	6112	3910	3118	16808	4294	3052	4017	2348	4646	11567	29923	2916
20847	1110	1270	970	931	1073	990	1536	1329	1177	883	2872	1198	1112	1095	1007	1506	2512	5630	882
20848	3602	5628	2665	4706	3964	5375	8568	8513	7489	6172	7476	10629	3602	8554	4639	4584	4277	9859	8274
20849	27	19	7	7	7	8	20	2	11	2	94	22	1	14	0	18	38	74	1
20850	364	456	1250	1147	6801	103	205	238	212	87	488	219	32	834	107	224	213	489	522
20851	1475	2484	3066	3003	6934	299	2312	1413	1999	1307	2047	1009	294	2147	190	1176	781	2758	2561
20852	1067	785	286	419	416	630	930	739	925	406	3090	778	443	236	619	867	656	1728	1541
20853	2676	3827	3493	3486	3206	3841	5249	3731	4762	4042	3469	2685	5646	4948	3675	3152	3759	4888	4607
20855	140	93	92	175	291	168	309	298	300	234	532	1507	291	420	250	334	128	1093	1002
20856	1110	1255	884	653	644	467	852	233	218	818	114	305	128	768	102	39	70	234	1577
20859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20860	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
20861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20862	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	4
20863	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	2	1
20866	1264	1455	1381	1606	1355	799	1164	1141	855	860	1538	739	764	567	773	1074	937	1334	568
20867	6434	11266	13326	9858	7002	12406	11153	10857	15545	17403	4488	9364	8538	6485	8796	9517	7479	7910	7809
20868	590	664	500	371	461	744	1273	763	911	1091	2067	2201	544	755	645	942	782	1828	1562
20869	2642	4001	4596	3764	3459	3855	4812	4949	5011	6208	2096	3054	3023	3075	2423	2191	3014	2297	2803
20871	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
20872	1439	2341	3072	1761	1737	1785	2173	2179	2046	2730	1115	2368	2456	1937	1628	2047	1359	1541	1340
20873	1816	3033	3244	2766	1799	2825	3640	3039	4665	5469	3458	3866	11710	4251	2651	2570	3605	5782	5401
20874	4451	6826	5850	6983	5361	4120	6562	6998	2914	4509	4229	6691	3496	3423	3665	2876	3891	5837	5150
20877	2520	5054	4947	4433	2901	3948	3706	3468	5963	6921	2384	3365	5103	4110	2546	2952	4148	4322	5895
20878	1986	3668	3732	3073	2052	3679	3139	3836	5409	7512	2767	3664	6664	5260	2604	2472	3333	6219	5961
20887	32	3	0	10	15	32	36	30	125	4	348	119	4	2	31	47	32	188	9
20888	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20890	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
20892	413	597	695	538	466	429	483	418	612	571	667	739	955	656	430	480	505	500	868
20893	5206	12551	8901	9216	7556	911	1280	2425	3019	933	2347	3169	1019	1820	1773	2603	982	1934	6364
20897	35	50	3	3	10	1998	1265	504	746	392	737	1675	611	2992	622	335	1090	505	1577
20899	6	1	0	1	2	1	0	2	1	2	0	1	3	0	0	1	5	5	5
20901	5324	8803	9664	10602	6114	17335	10248	12907	18546	17194	15868	22972	29454	20938	17453	12849	15881	13598	21572
20907	152	193	284	206	273	1215	1820	1003	1000	1322	794	1057	797	1465	830	476	679	353	828
20908	117	75	24	77	49	32	406	157	55	23	214	58	7	47	35	92	76	294	31
20909	821	966	1006	1010	1235	448	1123	722	884	630	730	515	794	453	495	444	674	753	649
20910	540	615	548	563	685	8334	6423	2981	4226	6237	4575	4130	3255	6437	6171	2008	3638	4478	2218
20911	517	621	586	439	552	89	175	130	220	73	830	145	23	97	151	252	226	373	117
20912	881	1273	1147	1260	822	360	545	688	555	1308	921	877	1587	619	396	488	622	1703	771
20913	2124	2944	4413	2146	2176	984	1957	1553	1691	2449	1549	2264	3981	2741	2106	1615	1969	1925	2111
20916	2528	4276	4634	4588	2857	4807	3301	4296	6288	6710	3221	6121	5039	4321	4071	2194	2746	5815	7175
20917	3143	5607	5718	6058	3390	2385	2314	2353	3063	3212	1360	4373	2813	2805	1953	1660	1706	2087	4737
20918	2994	3783	3951	3286	3492	4484	6055	3414	7299	4117	3231	4044	4590	4396	3250	3023	3594	4224	6042
20922	1074	1758	2238	1873	1181	1581	1103	1640	1523	2330	786	1212	1297	1286	696	782	768	956	1096
20924	5283	7705	8823	7216	6562	6965	7133	7772	7538	9438	5862	5358	8369	5516	6398	4318	5459	5255	5411
20926	6463	9406	9020	7819	7841	8566	10134	8584	10565	9105	6749	9451	8280	10072	6958	6617	6988	7707	8839
20927	19	18	47	32	49	281	841	314	256	552	193	36	171	113	327	175	101	113	193
20928	1802	1103	1056	1336	1998	908	4032	6187	1991	1909	3323	2316	1753	2194	990	2185	2104	3580	2762
20930	955	1117	1551	1321	1040	1070	1052	1006	972	1567	690	1018	700	1187	736	557	639	926	549
20931	857	1071	1361	965	881	1433	885	919	1098	1402	833	1183	1358	1480	734	944	819	948	1093
20932	7895	11809	11112	11502	8212	8061	6726	6792	8056	7181	10671	8377	7622	8565	7285	6429	6170	10097	7222
20933	4043	6136	7360	7216	5673	5685	5207	6001	6362	7380	3618	4666	7175	5785	4025	3564	3785	3708	4518
20935	1928	2663	3102	2727	2168	2787	2198	2094	2077	3073	1529	2025	2205	2337	1585	1485	1300	1801	1957
20937	2155	3799	4148	3245	2549	3613	4052	4781	4689	5491	3274	4231	6149	3890	2688	3183	3558	5322	3970
20939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20947	2806	3198	3290	3028	2747	1061	1868	1712	2032	1758	3373	1510	1138	868	1057	1406	1204	1887	1345
20955	1062	3257	1330	2661	1048	1399	847	2163	1288	2060	2401	2831	3101	2576	2138	2056	1858	2427	1987
20957	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	1	2	0	0
20958	0	5	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20962	2	2	0	0	0	1	0	2	1	0	10	0	2	5	0	2	14	6	2
20963	1234	1000	357	361	351	582	1333	694	1456	634	5638	1268	261	411	1112	1872	1171	3656	878
20964	55	50	61	43	43	803	1482	769	629	487	1070	646	765	904	831	625	1027	577	360
20965	953	439	677	676	498	2951	2049	5434	3589	3205	3773	2883	2556	2312	3460	1167	2684	1073	1788
20969	2935	6275	6218	6129	6347	4612	2184	2497	3116	2319	4102	2370	2770	4179	2844	2122	1604	2346	1949
20970	3884	4056	2923	3379	1949	5292	14155	11549	9027	8924	14353	15307	6540	5514	11685	6965	9578	16889	6891
20971	2931	4673	3503	3981	2219	386	1328	1681	958	602	1957	909	199	385	656	615	416	1250	529
20972	951	1379	1338	1657	1368	3138	2807	1525	1920	2771	3594	2890	1020	2275	2488	640	1429	709	844
20973	844	1248	1138	1046	806	755	1032	820	1022	721	2257	1618	999	1449	822	955	1056	2210	1154
20974	88	93	136	57	41	1736	1013	550	798	859	1455	663	912	727	1226	362	926	404	183
20975	280	544	220	291	348	182	430	355	262	168	963	313	436	188	219	404	316	1028	177
20977	371	328	649	368	176	6540	3919	2948	1975	5059	5694	3660	2849	4860	4672	1229	2076	1862	1074
20979	307	119	568	175	72	264	992	817	295	1006	2922	1802	1077	643	1188	66	268	1547	477
20980	85	32	89	28	44	843	257	166	202	378	228	293	35	270	282	24	61	217	17
20981	13	41	47	99	81	388	552	109	226	478	308	130	59	214	162	34	101	59	98
