"","b_cell.Control","b_cell.SLE","t_cell.Control","t_cell.SLE","P_Cell","P_SLE","P_Cell:SLE"
"5521",17.4069885041356,2.32596074991612,15.0214584675902,13.431492272028,0.22293648084705,0.118610174943231,0.156487817075748
"54463",20.980161092642,55.9893136287972,84.2179586829731,79.0681567393113,0.0317616959379026,0.206444142222239,0.156498911066501
"400657",30.4583771817242,96.7310880779502,36.185453990001,64.4759095676886,0.545510824657026,0.00156481035316233,0.156599897659866
"254225",368.80506293672,378.269983041065,559.770908737494,437.777606861806,0.0117360143060289,0.239392376159899,0.156603695581624
"57053",8.61022496304555,11.5942106800526,17.8547281731378,9.76546446383374,0.361570934664411,0.610031713461,0.156607670524938
"4938",80.5125320464246,18.6811409383213,28.6108155934766,24.6058490101739,0.391645201282073,0.090775267283898,0.156754870074911
"84985",0.892805145799763,1.53098863304216,2.69598925909511,1.68638580784486,0.0995835280001293,0.916149867101827,0.15675735288569
"84552",9.98472307978362,1.83236524287221,42.2749140084601,19.9944883890577,0.000226342978599774,0.00376721176994199,0.156799870841233
"8621",454.928098737201,372.18686758494,618.817303092446,324.644323101987,0.564275517547677,0.0177562072465621,0.156807681135127
"51291",54.2183400684889,58.5577860960629,59.0020117419192,106.735221304348,0.0717550591965696,0.0770410385791953,0.156891600344994
"6712",3.86990056899166,2.86995823943196,11.2977538822914,1.4394565010383,0.743962222958334,0.069804259414475,0.15695000132478
"339230",20.1090149230826,44.3373277583655,34.6280725165917,34.5068529996313,0.580571868597476,0.160246386748994,0.156995284248122
"284612",1.14874664225329,1.05243292429873,3.41066697059954,1.04497363327499,0.161819122353068,0.107687748498333,0.157016755438845
"10285",128.74353450223,206.275376102284,157.306322916484,182.260540526059,0.721702953568868,0.0175957180021202,0.157021198121564
"5909",0.848345607516094,3.76003675973053,2.25670468088667,3.35704028753371,0.251140879434752,0.0271874864038839,0.157068369576568
"6576",15.6254004979624,12.3778654654822,5.99468545537158,9.25699663158933,0.0192824913335738,0.649984407990091,0.157092623429893
"100381270",390.693798884025,223.414750263504,710.987812740325,278.594888959254,0.00957871955900314,0.000265813675957818,0.157105884570411
"54985",4.45557843272364,4.97455753661214,4.23169209480974,3.48725450219789,0.069956409893029,0.679837511722023,0.157228645295677
"133957",14.3291686763735,19.4366478774444,7.9348127181238,28.3190205268224,0.738064047537785,0.03448928260916,0.157251694650576
"79866",34.0647040828792,56.9505804021287,70.6416285268117,51.0249196175121,0.282605240793133,0.73484499511489,0.157252444124036
"9936",1.46834971779952,1.04848703605088,2.28237288953725,1.03427154531438,0.180642521625784,0.00473014653259008,0.157298991024025
