"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36"
"11671",0.0154291991403692,0.00418436700720923,0.0491104513227049,-0.0263686877410672,-0.0135223071884311,0.00967974599377774,0.0338367695459943,-0.0023967841646734,0.0178937172897529,-0.0431634107879881,0.0203377370058013,0.0362510404192549,-0.0415176437685493,-0.0136316534043266,-0.00627256652186002,0.066684786481701,-0.0189583570990648,0.00487695287771641,-0.023353865913013,-0.0100974933200781,0.0421730975758893,-0.0388518783907766,-0.0217690811860559,-0.01711476082321,-0.0128525775983499,0.00110450004405317,-0.00617108249985772,0.0078852456072694,0.0440352076382582,0.0212734859717191,0.0214814225627009,-0.0103851318635939,-0.0160972028090051,-0.00289031266005259,-0.0101285022127231,0.0178790569549389
"11676",0.00428004023957589,-0.00780792253817921,-0.00287846574966221,-0.0011999648639741,-0.00144461628900998,-0.0218320927044528,-0.0110410075835871,-0.0157548696551699,-0.01265196238297,-0.0254200043553673,-0.0131984532649702,-0.0155247995536613,0.0118092704352997,0.00578307020113612,-0.0338938374997158,-0.0218027144435404,-0.0244497520363495,-0.0081715854883905,-0.00890381302270395,-0.0196028378658082,0.00239107511705266,-0.00353321502354801,0.0511916002398024,-0.0187638612933301,0.000751006358863265,0.0206917474362503,0.0158748446807643,-0.00690242557757443,0.0322806958708991,-0.0145366975488901,-0.01370058683817,0.0190110848304015,0.00248968475503412,-0.00771479544771433,0.016314150012987,-0.0271344469855332
"11690",0.0177196261191203,-0.00502612886901494,-0.0425429731506049,-0.00496681993498325,-0.0229570115010401,-0.00793299872652756,0.00190488494236528,-0.00369836047917667,-0.00311419611665209,-0.0082436560166017,-0.0111362351348191,-0.0179326069908224,-0.00761419004176052,-0.0132006101326953,0.0161697175716257,0.0123347869515415,0.00717986933504139,0.00722403671559439,-0.0256179762977489,0.00815631328341179,-0.0103237947481832,-0.00323396610914369,0.0217463761322582,0.0259968757685154,0.0205092920567,0.00175546373901928,-0.0316276775289239,0.00778366864128741,0.00566789157864739,0.0272194926932365,-0.0105327260340067,0.00130343498460477,-0.00481604788417701,0.0138758397143645,0.0232755013477661,-0.0133300542657691
"11727",0.0386962155713869,-0.0140724015573815,-0.0252085610347081,0.0448816096631023,0.00296956541841905,0.012877531339299,-0.00357041949973969,0.0138740646851609,0.0130758985683228,0.0102897002763017,0.018034751341716,0.0515449289914844,0.00590468749598098,-0.00296073979675514,0.00197686733211713,0.0394952737839934,-0.0338718855662882,-0.0316360832922014,0.0121465932336749,0.0304878013766165,0.0425636092742021,0.0401683363051236,-0.0325957395375345,0.0193011320701554,-0.0180728949839715,-0.0704749074437201,0.0304710472105714,-0.0169983170907167,0.0253966687942093,0.00847041382841823,0.00590013440965648,0.0253623059228107,-0.00466445694272565,-0.00855648019307577,-0.00395633403397799,-0.0136775638448453
"11732",-0.0026985089813306,-0.00607200244241547,0.00681502701811667,-0.000852286432864185,-0.0055490280394745,-0.0108214142686766,0.0225429163126685,0.00105861604374955,0.00730671624031599,0.000332427972888377,0.00952580512128021,-0.00319967028372654,-0.000923068982839223,0.00353333664429654,0.0288344040443739,0.00451254457082664,0.00523302353234259,-0.012633398351495,-0.0214426314987356,-0.00630860755425414,0.00649766299723946,0.0123163985219118,-0.0382525894077077,0.00115137353448833,0.0183130158190009,0.0254436173084868,-0.00641933727056178,0.0111245614629591,-0.0148624283961016,-0.0323246020986321,-0.00878986251787641,0.00947642036088876,0.0058926368260153,0.00317691184050264,0.00273515859043054,-0.00167256287739752
"11737",-0.031634237604521,-0.0170165733967012,-0.00597226226314459,-0.00469579380739732,0.0113462074283764,0.00458797368514958,-0.00138611667723003,-3.19682594756153e-05,0.0207553457943066,-0.0028575558583694,-0.0111135228442987,-0.0105651978948421,0.0168618573765921,-0.00921859056008728,0.0247779492384394,0.00343761770143236,0.00790777887034378,0.00913290474506423,-0.0153881205784009,-0.00543941775829463,0.00347029418460533,-0.00444853879235484,-0.0286718184530532,0.0267507456510066,0.00644557473772326,0.00330204895918534,-0.00452517067761723,0.0125944133051429,0.0115841505437666,-0.00939933054735234,0.0113803070072738,0.0176790402833896,0.0131584222715556,0.0195140268204465,0.003029471066638,-0.00343956129494465
"11740",-0.00164441907882972,0.0120213470937099,0.00855176344904203,-0.0215009548476588,-0.00869881325137256,-0.0149026583259306,0.0062457267249816,0.00218927172303526,0.00764988617827979,-0.00121417142918252,-0.00104505872897923,0.00206248329899512,0.00229163057354848,0.00359435255042898,-0.0118901474414761,0.00111099124796819,-0.00114965293748557,-0.023198190540112,-0.0054294464881448,-0.0236885336513293,0.0244627817974422,0.000462767467091888,-0.00341517356779222,-0.0146796828733488,0.0294691741663611,0.0181583414093368,-0.0149676296770296,0.00241941911459968,0.00450304816716979,-0.0314881115816289,-0.0341092895384824,-0.0268274289163872,0.00488391911330985,-0.0117192596010513,-0.0131272539916615,0.0330672265210537
"11745",-0.0015178300956221,-0.00137296186555232,-0.0180504615257838,-0.0128804877830751,-0.0218733105367738,0.0129838074612344,0.0104737488568322,0.000558329150160087,-0.0152006489822,-0.0104891735936823,-0.00803784946794173,-0.0205371418545925,-0.00602442657687318,-0.0358170329734537,-0.0112867917716145,0.0101896035914164,0.0202811520593586,0.0113738270190484,-0.00537695272218527,0.00276067434007582,-0.0067650946204852,-0.0105706809717812,0.015079697369908,0.0158129797417046,0.0125878947815424,0.0170044649372963,0.00260292960749039,-2.70802737156061e-05,-0.00971793730185724,0.016184754012204,0.00509313228509403,-0.0293583037710865,-0.00156858278267815,-0.0240545203455401,-0.00298418183081919,0.0253980765480964
"11747",-0.00145697627203848,-0.0161777313877391,-0.011681577006893,-0.0233403793538325,-0.0127521331332566,-0.0187581884944999,-0.00860059507631034,0.0112827587188406,-0.027770652188024,0.00733854373694129,0.00275370639686765,-0.0216813038366184,0.00869322733191086,-0.0407689896362573,-0.00640845274474726,-0.0208128455230417,0.0140249780493138,-0.0205613068878051,0.00440457616313922,0.0138880413086705,-0.00457632608879165,-0.00579487013920248,0.00528907759956053,0.00978473823890666,0.00187174001747485,-0.0303611030883526,0.0247459395151161,-0.0163994981872731,0.0810284029049983,0.0112224715655441,0.0232631688070631,0.00477683932688664,0.0273439689817921,-0.00664575110296961,-0.0049459278436824,-0.00648292164575571
"11749",-0.00542287062835395,0.00217393914770744,0.00345011119244982,0.00111652446475183,0.0269982498930687,-0.00659759636838946,0.00627981435550373,-0.0191210473732038,-0.00483388497550953,0.0149153963787672,-0.013250173188168,-0.0120155665675807,0.0017420113453991,0.00267018183877345,-0.0126619460859175,-0.0124523160132374,0.0147227365284932,-0.0228928790402469,0.00269423406640044,0.0037108137833937,-0.00236456724480958,0.00131165496658472,-0.000937306822395291,-0.0142709655746975,-0.0192770211217819,-0.0165716827184225,0.0101480267292975,0.0128281766797505,0.00238765057547146,-0.0325422478250749,0.00638416258839645,-0.03398470372069,-0.0200896251563313,0.00412684402838796,-0.00297734890440922,-0.00523329404431415
"11765",-0.012708999167275,0.014558621596245,-0.00924212808989763,0.00790242437412577,0.000311869369070986,-0.00705748777993209,2.41488945212155e-05,0.00213287033359675,0.00289226610882003,0.00246581063102159,0.0155373367724648,-0.0109342515364838,0.00162101191639363,-0.00109025478022968,0.00878640391185856,-0.0043637758406373,-0.000462745514569551,0.00509780272685448,0.00292074036456121,-0.0146264748052334,0.00821401849943696,0.0093974560746245,0.0128311928119713,-0.00154174563777634,0.0150182341174715,0.00642775230591777,0.0176523400921484,-0.0281327124968301,0.0164178716536598,-0.00167677090973819,0.000139989793701877,0.00648960079391759,0.0248376940377999,0.0132295716397907,0.0232254765322064,-0.0097368328580584
"11767",-0.00692538067353385,-0.00388447885606676,-0.00651959683065855,0.00760255991287222,-0.000704019516160036,0.00883280651678928,0.0230181263021954,0.0104176961309392,-0.00446897255921862,0.00930368772327623,0.00715035155344824,0.00623285726635717,-0.00961653639058762,-0.00296227731778555,0.00214735585606682,-0.0116143431620574,-7.40837012315966e-05,-0.00181234878142441,-0.00304904499311207,-0.0127043228313154,-0.00693969704014153,-0.000367843487638516,-0.0127272215476104,-0.00819265340716557,-0.0130958358916412,-0.0086001156332236,-0.0114748047297217,0.0195814520307286,-0.00167020650080289,-0.0132100175923184,-0.0056910202962552,0.0164132378952707,0.0225490860819304,0.021738537102037,-0.0458441627213209,0.0153555565374146
"11772",-0.0226852289001531,0.00511385702371405,-0.0144499915303177,0.00130021456066524,0.0192223838881687,0.0281458144219653,0.0165843750844406,-0.0128500854514622,0.00981398476559841,0.0166869686969717,-0.0156314099283271,-0.0113593747687204,0.00972106658340632,0.0276062634788683,-0.000821262039580535,-0.0167888509956088,-0.0067746029723332,-0.00933036675478437,-0.00702432343031374,0.00788259830342553,-0.0224580522409244,-0.0137607639230109,0.00710567667875981,-0.00435481855723721,-0.00090073410400737,0.00640864889686193,-0.0101016967434901,-0.0091853013731427,-0.00332542295715051,-0.0102430029171202,0.000135541451463334,-0.00648393181122685,0.0122765286917867,0.031156704264798,0.00774407808263196,-0.0200999556953838
"11773",-0.00256132847057079,-0.0100217949851444,0.0243871183991746,0.0153742227048972,-0.0170387023051402,-0.0158335112760788,-0.0169421937075533,-0.00142854527780308,0.000288694381838033,-0.00718459743849978,-0.00107284496599973,0.00813023508312232,0.0133119082948229,-0.00165059862126474,0.00712843230867229,0.0403571209914917,-0.02483528456741,0.00167778323803597,0.00143720440282422,0.0123245455439688,-0.0399109983019304,-0.000344154701764549,0.00123078525218399,-0.0228411754751757,0.00118513893177167,0.011466067440904,0.00419149462561342,0.00879245962804975,-0.0101956588084973,0.0242638619967401,-0.0256658839576691,-0.0083390891976347,0.0195451403937528,-0.00760388169877486,-0.00363530917842607,-0.0311310469669327
"11776",-0.012393364320354,0.00465542632048452,0.0106631006127393,0.00645650674961435,-0.0150617501926437,-0.0198434790419084,-0.00835460628881244,-0.0127680939701297,0.0140377665313506,0.00288675753387996,0.0171339517118892,0.0174003176375472,0.0193943763461339,0.000907071045613015,-0.019154186441233,0.0226172044489735,-0.0108383232974483,0.00794521792106179,0.0138265945919235,0.0137420466822682,-0.0113883327554898,0.0121338926715602,0.0125823884295424,0.00912931156410656,-0.00149343258904532,0.00362477764560155,-0.0138677463934944,0.00316718535933006,0.0162715685233997,-0.00837181967605257,-0.00998040383420325,0.0162709370879392,-0.0022362331984418,0.00346228100037701,-0.000136858467628078,-0.0039938018416554
