ID	T1_1	T1_2	T1_3	T1_4	T1_5	T2_1	T2_2	T2_3	T2_4	T2_5	T2_6	T2_7	T2_8	T2_9	T2_10	T2_11	T2_12	T2_13	T2_14
16949	40	21	10	32	71	34	52	38	42	53	76	107	94	95	16	26	50	18	104
16950	361	460	551	338	351	649	608	459	749	607	746	515	596	405	488	378	457	357	438
16952	0	2	2	0	0	2	1	0	0	0	180	0	2	6	40	2	19	2	22
16956	0	2	0	0	0	0	2	2	5	2	106	9	11	13	4	7	28	20	19
16963	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
16969	8	10	9	21	7	12	2	10	5	7	45	12	10	22	14	11	19	12	14
16970	2	0	0	3	0	0	0	0	1	2	18	2	2	5	9	1	11	0	0
16971	74	49	73	54	68	33	78	119	60	51	1160	152	40	206	166	149	412	141	334
16973	2	0	7	9	14	2	9	6	4	11	34	17	14	34	14	11	19	14	150
16974	9	14	19	8	7	6	10	14	13	5	233	10	40	151	96	17	148	13	149
16975	10	9	20	5	13	8	3	1	7	8	18	14	21	23	40	7	49	15	27
16976	1	2	13	2	5	4	10	5	6	17	128	21	21	38	88	6	46	23	33
16977	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
16978	0	1	0	0	0	0	2	3	0	7	87	9	4	78	6	32	43	21	69
16979	0	0	0	2	0	5	4	9	6	22	112	14	51	57	70	6	124	12	125
16980	19	8	14	2	12	10	6	8	2	11	32	8	12	30	8	38	24	22	37
16981	149	92	129	87	135	13	70	28	11	43	88	38	8	37	43	46	39	58	61
16985	3	0	2	0	2	11	7	48	34	6	60	18	7	51	22	19	59	33	135
16987	0	0	2	2	0	6	4	6	3	11	24	6	6	36	8	6	27	0	45
16988	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	0	0	0
16992	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
16993	0	1	2	2	3	0	1	1	6	9	65	5	15	60	29	10	47	2	60
16994	4	1	1	0	2	1	0	0	3	0	7	0	0	0	0	2	2	1	0
16995	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	1	2	0
16997	38	12	1	7	7	2	15	6	7	10	362	9	1	26	24	31	17	7	20
16998	66	67	106	72	87	86	88	97	58	105	45	28	9	54	82	79	102	16	40
17000	0	2	2	0	3	9	17	10	8	17	51	11	12	44	13	1	10	1	20
17001	0	1	1	0	0	1	1	0	0	1	2	0	0	0	0	0	1	0	0
17002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17005	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
17022	0	1	0	0	0	2	0	0	0	0	25	6	0	2	0	2	5	5	0
17025	4	6	15	2	6	2	3	0	2	1	12	2	0	21	3	2	4	3	4
17035	26	18	16	35	33	14	29	43	13	26	27	22	36	39	18	29	27	30	19
17057	0	3	1	1	5	0	0	0	0	0	1	0	0	0	0	1	0	0	0
17059	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
17060	0	0	0	0	0	1	0	0	0	0	11	0	0	0	6	2	4	0	0
17063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17064	46	3	4	4	2	4	8	0	8	20	386	6	5	58	40	13	47	12	33
17067	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	1	4	0
17068	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
17069	0	5	8	10	7	8	10	14	4	8	216	2	6	64	27	16	64	37	41
17071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17075	7	9	13	6	4	0	0	0	0	0	1	0	0	0	0	1	1	0	0
17076	0	0	3	0	0	0	0	0	0	0	15	0	1	13	4	0	2	7	3
17079	0	0	0	0	0	0	0	0	0	0	24	0	0	7	0	2	0	2	0
17082	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
17083	31	42	49	41	78	50	85	68	53	77	90	59	53	101	26	62	69	75	46
17084	0	0	0	0	0	0	0	0	0	0	54	0	0	8	9	2	18	0	6
17085	1	0	0	0	3	2	3	7	2	0	52	0	4	1	0	6	11	12	4
17086	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
17087	0	0	0	4	0	0	0	4	0	0	2	3	2	0	1	2	3	0	0
17089	2	0	10	0	2	4	7	8	10	16	84	44	80	176	94	39	106	54	134
17095	54	11	28	16	49	23	31	27	15	36	21	19	6	38	17	27	32	11	6
17096	3	2	2	2	2	5	10	6	1	14	199	11	13	9	25	9	33	11	19
17101	0	6	2	0	2	3	3	5	3	6	76	8	12	40	29	13	85	6	24
17105	11	4	2	4	1	8	4	5	5	8	1447	25	17	50	135	37	115	34	58
17110	1	2	0	1	0	0	0	0	0	0	9	0	0	1	2	0	1	0	1
17112	0	0	0	0	0	0	0	0	1	0	10	4	0	0	0	0	2	0	3
17113	155	179	217	228	198	42	114	65	86	61	263	82	127	129	113	77	140	45	115
17116	147	157	185	199	176	334	439	477	469	405	701	375	356	448	575	257	294	377	727
17117	2	0	0	3	3	0	1	2	0	2	15	6	0	10	0	0	7	4	10
17118	49	49	120	63	95	107	106	85	109	179	1261	117	269	667	481	234	875	69	591
17119	8	10	4	23	25	19	0	18	0	4	31	11	4	13	23	18	41	6	20
17120	4	0	5	6	14	6	13	8	9	5	34	12	15	42	20	12	47	10	24
17121	140	185	192	176	145	81	100	144	172	127	49	53	48	31	45	59	43	53	63
17122	1	5	2	1	0	1	5	6	0	17	30	5	0	2	15	0	12	5	6
17123	0	2	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
17125	4	2	6	8	11	0	7	0	3	4	67	5	10	34	25	3	52	4	28
17126	6	2	33	18	15	13	0	8	10	34	101	17	28	100	46	14	87	25	74
17127	92	72	102	77	77	34	66	86	10	102	32	54	54	58	81	57	77	76	78
17128	2	6	7	9	8	12	17	8	7	11	223	36	38	129	82	22	107	20	131
17129	8	22	12	10	13	0	2	4	2	10	89	2	18	56	29	10	55	16	52
17130	20	14	21	24	30	0	2	0	0	0	1	0	0	1	5	4	0	0	1
17131	18	5	11	13	12	16	4	8	8	10	12	6	0	4	7	11	14	4	20
17132	9	2	4	6	6	4	2	4	1	0	164	4	2	4	6	6	21	6	12
17133	6	6	14	6	11	19	48	12	40	6	35	31	2	11	7	12	17	18	30
17134	1	4	1	3	4	7	0	1	1	8	8	2	2	18	12	2	7	13	6
17135	2	5	0	0	2	5	9	6	2	4	22	4	1	3	2	6	5	0	2
17136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17147	0	0	2	2	0	3	1	0	1	3	0	2	1	1	0	0	1	4	0
17149	0	5	5	2	5	2	2	2	4	1	63	12	11	56	38	5	28	7	45
17150	9	10	8	13	13	2	11	1	3	2	2	4	0	5	4	1	6	2	16
17151	0	1	4	2	6	0	0	2	2	6	19	9	4	20	13	4	11	5	21
17152	1	2	2	2	1	0	4	6	1	0	0	2	0	2	1	3	0	0	3
17153	0	2	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0
17155	3	2	2	2	4	1	2	2	2	4	117	0	0	4	6	6	15	0	0
17156	23	17	22	24	17	12	8	27	15	19	176	29	60	129	67	33	111	22	105
17158	1	6	0	5	2	1	5	7	2	5	136	10	9	47	18	22	76	15	60
17159	3	4	10	5	6	2	9	6	2	3	210	0	4	34	29	20	36	8	27
17160	0	0	2	6	0	2	4	8	4	3	35	5	1	20	9	4	13	6	2
17161	0	8	0	0	0	1	0	0	2	4	45	4	7	40	11	2	20	2	42
17164	6	12	17	5	7	17	13	9	16	32	118	26	21	112	34	28	88	33	62
17165	3	5	16	0	12	7	2	9	3	13	53	6	6	31	26	8	27	1	49
17167	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2	5	6	4
17168	267	397	437	417	332	148	121	73	122	125	142	166	43	45	75	48	55	129	85
17169	9	11	18	10	23	4	26	14	10	15	290	66	72	169	104	39	166	26	254
17171	3	1	9	1	0	4	35	41	2	1	4	14	13	8	2	3	1	72	8
17172	23	26	25	23	24	0	4	9	4	0	2	2	0	0	0	0	1	0	0
17173	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
17174	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
17175	1340	1274	1776	1763	1438	1078	1981	1155	1371	1495	624	1831	1328	1997	1071	825	1333	1813	937
17178	0	1	0	0	0	5	10	27	11	9	0	11	7	4	1	5	6	6	0
17179	22	16	24	15	18	10	19	16	4	15	8	33	18	27	3	17	13	7	6
17180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17181	38	30	38	29	28	20	59	27	24	35	19	70	102	78	57	51	45	45	28
17182	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
17183	0	0	0	0	3	0	1	6	0	0	0	2	0	0	0	0	6	0	0
17184	12	26	68	16	14	31	14	24	22	60	926	112	201	666	466	99	596	73	610
17187	2	4	13	2	6	11	7	9	6	27	84	10	15	51	20	12	48	11	60
17188	49	52	84	62	67	37	37	32	36	63	123	14	46	39	55	43	107	33	74
17189	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	12	3
17190	0	2	2	6	2	4	2	4	4	7	28	4	8	14	9	0	25	4	19
17191	7	2	0	2	2	0	0	6	4	8	90	6	18	53	12	6	37	17	38
17192	10	14	14	13	23	8	18	15	30	37	30	13	28	31	28	24	29	9	39
17193	0	1	2	2	3	0	8	0	0	2	22	0	9	24	10	3	29	6	16
17194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17196	0	4	0	2	0	13	8	18	8	27	47	10	6	45	37	7	53	21	23
17199	2	2	7	6	0	155	95	79	48	81	16	46	31	165	46	85	80	12	11
17200	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
17201	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1
17202	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17207	1	0	5	0	2	12	4	9	7	5	36	14	2	57	2	8	18	3	15
17210	34	20	37	29	21	26	28	158	34	64	314	46	69	202	78	48	178	41	149
17215	6	4	16	11	4	4	11	13	18	31	163	29	63	144	64	46	129	43	193
17216	6	6	3	7	14	21	12	18	24	55	233	39	155	134	134	33	169	30	260
17217	2	12	7	5	4	4	6	6	17	18	98	11	59	66	72	22	89	19	126
17218	2	11	24	8	16	16	9	26	36	60	185	40	79	110	89	27	120	28	125
17219	2	13	9	4	2	4	5	14	7	31	368	27	86	371	140	73	333	53	420
17220	30	23	66	50	49	54	101	39	51	76	157	35	54	209	115	36	195	24	171
17221	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0
17222	6	11	14	22	24	11	15	10	8	42	264	9	39	272	73	41	150	25	208
17223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17228	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
17229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17231	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
17232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17235	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17237	35	11	39	41	57	7	18	35	5	27	74	15	23	19	38	7	17	9	21
17240	0	0	1	0	1	0	0	0	0	2	0	0	1	5	2	4	0	0	8
17242	23	19	22	25	25	1	24	19	0	37	81	87	152	6	78	8	7	11	204
17245	6	3	9	3	4	2	4	2	6	3	52	8	28	44	39	10	43	8	34
17246	7	5	11	7	9	9	8	2	6	20	73	11	26	46	39	14	43	14	32
17248	2	2	2	2	0	0	0	1	4	0	46	3	6	33	39	15	31	14	60
17250	2	2	3	4	8	6	6	15	3	4	56	13	7	33	45	9	43	4	21
17252	2	2	6	0	1	2	0	2	3	3	24	6	2	18	2	6	9	2	29
17254	13	7	31	22	12	15	9	28	12	38	100	24	28	67	87	31	87	32	70
17256	88	164	144	130	106	204	128	155	144	188	145	120	190	124	75	64	120	96	112
17257	10	7	10	10	6	10	6	12	8	22	170	28	45	101	63	28	160	22	114
17258	13	8	13	9	10	5	8	5	6	24	191	18	30	46	47	26	67	16	58
17259	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
17260	40	26	33	33	42	29	62	56	21	40	100	79	12	81	36	16	41	41	63
17261	4	1	6	3	5	3	2	3	2	2	19	5	3	25	21	16	36	7	25
17263	6	1	2	1	3	0	8	1	0	2	4	4	0	8	4	2	6	7	205
17268	15	20	26	12	28	7	22	22	30	55	103	46	59	260	79	46	141	27	223
17274	0	2	4	12	2	0	10	6	8	18	69	19	20	71	29	12	40	6	53
17279	2	2	6	2	6	1	2	4	0	4	73	7	12	57	24	5	57	12	53
17281	9	11	12	6	14	0	12	4	1	2	60	8	3	22	20	8	33	8	37
17283	2	6	8	4	8	10	10	13	6	11	22	12	9	16	30	17	30	14	25
17285	2	0	0	0	0	4	4	8	2	0	23	7	0	9	6	4	2	5	16
17286	0	0	0	0	2	0	0	0	1	0	10	0	0	1	1	1	2	0	0
17287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17289	4	1	0	0	0	0	0	0	0	0	37	2	0	4	0	4	4	0	0
17292	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
17293	1	0	1	0	0	0	1	1	0	0	2	0	2	0	0	0	0	0	0
17294	150	330	313	363	260	285	237	233	235	263	272	280	139	203	222	145	244	127	179
17295	0	0	0	2	0	0	0	1	0	0	6	0	0	0	0	0	2	4	12
17299	2	1	0	2	0	0	3	0	1	0	8	2	0	8	8	0	3	0	11
17300	23	48	47	41	65	2	3	15	4	7	3	4	3	16	3	12	9	12	0
17301	0	4	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
17304	0	2	0	1	8	5	3	2	6	10	54	1	2	8	7	10	13	3	19
17305	0	0	0	0	0	2	1	2	4	4	10	3	19	25	2	2	16	3	18
17306	25	12	9	9	6	21	24	15	17	11	2	13	21	14	4	3	13	15	9
17308	4	8	10	8	9	8	4	5	5	32	53	10	4	28	22	0	36	4	25
17309	7	2	8	7	4	23	43	6	10	18	91	8	7	14	21	6	14	6	23
17311	2	6	0	2	0	0	0	0	0	8	40	2	19	8	12	2	47	0	9
17312	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
17313	0	2	0	6	5	0	0	3	2	0	30	14	0	14	8	15	9	8	27
17314	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
17318	3	7	6	3	10	9	3	2	2	1	11	9	1	7	2	0	1	0	1
17319	11	11	7	9	5	9	6	17	2	9	48	10	19	64	44	9	10	2	66
17329	0	0	0	0	0	0	0	1	0	0	180	6	0	42	1	14	120	58	25
17330	8	2	10	2	10	0	8	3	4	18	19	11	0	20	6	2	23	4	15
17339	13	23	39	39	16	9	11	24	11	16	5	30	14	5	9	13	13	9	5
17341	21	2	6	17	9	26	95	21	2	4	7	8	10	24	4	7	11	13	5
17342	0	0	0	0	0	0	0	0	0	0	25	2	1	3	6	0	7	0	7
17344	2	6	20	10	10	6	5	12	14	12	82	7	20	85	27	2	63	6	56
17345	32	34	56	19	61	14	42	36	50	111	2660	350	911	1443	1383	809	2979	460	2254
17346	0	2	8	4	0	2	0	0	1	2	30	4	0	15	1	3	14	0	9
17347	2	0	3	8	5	6	4	3	2	12	63	6	7	24	29	11	27	10	16
17349	0	0	0	0	0	0	0	0	0	0	12	0	4	17	11	1	5	2	8
17350	8	9	9	6	14	2	11	9	3	11	35	1	11	20	20	8	17	1	33
17354	136	132	119	143	124	65	127	80	49	58	148	91	108	170	114	103	229	147	118
17355	43	29	47	36	58	24	50	48	13	20	72	28	38	74	45	45	107	35	38
17356	52	24	69	42	64	13	21	27	6	37	458	36	85	263	143	41	278	79	179
17357	25	32	77	53	56	84	47	58	46	112	446	232	212	468	283	156	365	265	489
17364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17380	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4
17381	8	4	0	0	0	0	7	0	0	0	113	2	0	9	12	2	4	0	12
17384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
17385	1	0	0	0	0	8	11	11	9	11	14	10	12	10	10	16	32	21	9
17386	0	0	0	0	0	0	0	0	0	0	11	0	0	37	0	4	0	0	2
17387	20	18	21	27	33	5	14	22	16	35	215	44	27	87	58	30	111	23	165
17388	9	16	38	23	20	4	2	14	3	7	17	8	1	3	3	9	16	9	4
17389	2	0	0	2	1	4	4	9	4	0	33	7	4	53	30	4	51	2	38
17390	4	4	7	3	6	0	6	7	4	2	120	14	2	21	36	21	14	14	23
17391	171	237	222	281	269	338	311	274	240	292	494	305	190	371	268	158	219	318	217
17392	2	0	0	0	0	0	0	0	0	0	59	4	0	0	2	0	0	0	1
17393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17394	0	0	0	0	1	0	1	0	0	0	10	0	0	0	0	0	0	0	1
17395	0	0	0	1	0	0	0	0	0	0	8	2	0	35	1	0	1	1	2
17420	11	6	4	6	9	6	7	14	1	7	48	23	13	49	15	4	21	6	46
17423	8	9	7	14	11	8	7	5	9	8	22	5	4	17	24	11	14	7	16
17425	31	21	52	26	77	14	20	14	8	10	66	9	22	47	12	14	46	28	31
17427	19	20	33	29	30	10	15	12	15	24	19	27	23	68	20	29	19	13	29
17428	2	2	4	2	4	1	2	5	6	4	23	0	0	9	6	2	16	2	8
17433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17434	2	3	2	0	2	0	8	0	0	6	34	0	2	22	9	6	19	12	5
17436	0	0	2	2	6	0	0	0	0	0	8	4	0	17	2	2	16	4	16
17441	36	55	58	67	39	38	52	45	10	35	25	13	37	27	31	11	24	21	5
17444	0	0	0	0	0	0	2	0	0	0	11	0	0	0	2	0	0	0	0
17448	9	8	6	7	14	33	10	7	8	30	151	10	33	199	62	24	58	16	120
17449	7	3	4	16	2	0	2	6	6	21	270	35	39	192	108	38	216	18	179
17450	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
17451	1	2	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
17454	1	2	5	2	7	7	2	1	5	1	21	10	6	12	1	3	13	11	15
17463	12	37	20	4	15	10	24	10	22	12	103	67	79	173	69	43	94	61	126
17470	0	0	0	0	3	0	2	2	4	0	30	0	3	14	2	2	27	1	5
17472	0	0	0	0	0	0	0	0	0	0	181	3	0	8	0	2	41	72	6
17474	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	0	0	0	3
17475	6	7	22	21	35	4	4	22	8	22	99	20	24	114	63	23	148	24	117
17476	9	18	9	44	15	10	24	12	10	23	673	23	6	64	96	46	177	59	66
17480	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17523	0	0	0	1	0	0	0	3	0	0	0	2	3	0	0	1	1	0	0
17524	52	68	71	115	55	78	57	87	84	82	99	155	85	113	110	69	84	89	91
17527	0	0	4	0	0	0	2	4	0	0	14	2	2	16	10	2	23	2	12
17528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
17532	0	0	0	4	4	8	6	5	4	18	44	0	20	40	21	5	76	5	36
17533	4	2	2	0	0	2	0	0	8	0	970	11	1	14	54	9	16	10	7
17534	12	8	14	8	11	6	5	4	6	0	86	4	0	4	14	5	16	0	14
17535	0	4	0	0	6	0	0	2	0	4	45	5	6	53	21	8	25	6	54
17536	0	0	0	1	2	0	0	3	0	0	3	0	0	0	1	0	3	0	0
17537	0	0	1	1	0	2	3	4	0	2	10	6	2	16	20	2	11	0	13
17540	0	0	1	0	0	2	0	0	0	1	8	2	0	0	0	3	5	7	0
17681	0	3	8	8	0	4	5	2	1	3	1	0	2	2	0	0	3	2	0
17684	4	6	7	0	2	2	8	0	10	11	86	18	18	40	20	13	42	4	30
17685	4	4	2	3	6	6	2	0	14	8	133	9	49	74	48	9	73	2	41
17686	13	15	21	11	12	7	19	5	8	5	22	7	7	12	15	4	26	10	11
17687	4	0	0	2	0	2	6	0	2	1	2	0	2	3	0	1	4	1	11
17688	137	104	114	123	101	80	88	74	153	59	228	139	173	194	144	120	277	156	137
17690	4	15	8	12	14	6	7	0	3	10	27	10	16	35	25	13	37	4	85
17691	1	2	2	0	0	0	0	0	2	0	24	0	0	0	2	2	0	0	1
17692	4	3	2	4	0	1	2	2	4	1	71	12	10	56	26	20	39	8	33
17695	0	0	0	0	0	0	1	0	0	0	0	2	0	4	0	0	1	0	0
17698	12	4	0	2	0	2	0	10	15	10	444	14	47	171	80	51	107	48	97
17700	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
17701	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0
17702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17703	12	15	21	11	11	0	1	0	0	0	0	0	0	0	0	0	1	0	0
17713	47	70	54	82	56	53	82	61	60	73	315	248	654	370	282	133	329	379	279
17714	0	0	2	10	0	6	2	2	2	4	35	3	8	35	4	2	24	2	28
17748	0	6	1	0	2	1	0	0	0	0	6	0	2	13	2	6	0	4	10
17749	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0
17750	1	15	8	13	1	0	0	0	0	0	5	0	0	9	0	4	0	0	25
17751	2	0	7	10	2	0	0	0	0	8	0	0	0	0	0	0	0	0	2
17752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17754	38	41	51	19	29	25	30	13	15	32	162	28	68	159	125	41	140	28	121
17755	22	35	40	23	15	60	88	92	55	67	1165	267	396	1216	903	311	764	191	356
17756	2	2	2	2	0	17	8	26	22	34	419	69	157	309	277	55	284	33	181
17758	34	37	35	39	35	12	28	30	24	37	295	68	64	151	102	58	124	42	125
17760	13	11	16	4	4	12	18	14	6	38	57	8	16	18	45	30	38	14	10
17761	14	1	1	0	4	4	0	3	0	1	5	1	0	4	1	4	4	0	1
17762	63	50	52	60	49	30	86	61	22	60	58	71	45	82	58	74	92	27	28
17763	9	3	5	4	9	15	0	8	7	3	10	10	2	10	8	18	4	4	11
17764	365	581	625	708	453	633	491	502	514	560	359	723	387	585	374	328	443	708	625
17765	2	2	0	2	1	4	16	5	6	16	106	15	40	83	40	29	58	16	62
17766	15	4	18	15	24	17	17	7	9	15	10	6	9	32	1	8	15	24	5
17768	0	0	1	4	0	2	3	0	4	13	24	7	19	37	25	5	21	9	85
17769	14	4	3	19	22	5	3	5	5	16	53	30	26	56	26	7	37	80	21
17771	2	4	0	0	4	0	0	5	0	3	1	0	1	0	1	0	0	0	1
17772	2	0	0	0	2	0	0	0	0	4	16	2	0	4	2	3	7	3	4
17773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17775	48	82	91	91	79	71	43	58	57	86	205	45	32	175	91	20	70	39	77
17776	26	21	46	33	37	36	13	29	10	21	161	38	23	104	87	39	109	32	66
17777	0	0	2	1	1	2	0	2	4	2	9	2	9	17	5	0	24	7	16
17826	3	3	6	6	0	5	6	8	5	9	12	2	8	7	12	7	35	2	12
17827	102	89	108	80	93	59	75	70	62	48	49	60	69	49	53	30	37	62	44
17828	0	2	3	2	1	0	2	2	2	4	14	2	4	19	1	0	4	1	17
17829	11	5	9	4	14	7	4	2	2	1	3	1	8	1	2	0	2	4	1
17830	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17831	1	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	1	2
17833	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	4	0
17835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17846	0	1	6	2	2	6	0	2	2	5	40	6	10	53	22	9	20	7	42
17847	805	1307	1802	1458	1079	1772	1583	1257	1485	2257	1388	1526	2706	2100	1839	1206	1735	967	1451
17850	2	1	0	0	4	0	0	2	0	4	46	11	16	31	24	4	44	6	50
17855	2	8	2	3	2	0	6	5	0	7	9	5	7	10	9	2	11	0	11
17857	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	3	5	0	0
17858	0	0	0	0	0	0	0	2	0	0	8	0	2	4	0	0	2	4	2
17859	33	35	49	43	28	18	42	20	19	33	98	35	21	46	77	39	97	21	49
17863	8	2	8	3	3	0	3	1	2	4	24	0	5	25	6	6	14	0	24
17864	2	2	0	0	2	0	2	0	2	5	44	4	6	42	38	6	46	4	15
17865	0	1	7	4	2	4	8	0	1	0	26	2	4	14	15	5	23	8	30
17868	0	3	4	4	5	3	0	2	1	4	36	18	0	6	8	3	0	0	1
17869	0	0	1	3	0	10	8	21	5	9	17	12	4	5	8	9	36	19	8
17870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17872	6	14	0	0	10	4	4	0	8	6	12	15	2	1	24	2	13	0	22
17873	1	0	0	0	3	0	0	1	0	3	17	1	2	3	0	3	2	0	6
17874	1	2	0	4	0	0	0	2	0	1	15	2	18	14	0	2	0	3	6
17876	5	11	8	10	4	3	2	0	8	11	106	26	21	117	56	23	101	9	82
17877	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
17878	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
17879	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	71	4
17880	10	8	10	10	10	6	16	5	2	6	50	13	11	1	4	18	22	21	12
17882	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	25	11
17883	0	0	0	0	0	0	10	0	0	3	0	8	0	35	1	0	1	125	72
17884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	1
