tumor_1	tumor_2	tumor_3	tumor_4	tumor_5	tumor_6	tumor_7
242735	2	2	2	2	2	3	2
242736	2	2	2	2	2	3	2
242805	2	2	2	2	2	3	2
242838	2	2	2	12	2	2	2
242851	2	2	2	2	2	2	2
243085	2	2	2	2	2	2	2
243628	3	2	3	2	3	2	3
243771	3	2	3	2	3	2	3
243834	2	1	2	2	2	1	1
243912	2	1	2	2	2	1	1
244058	2	1	2	2	2	1	1
244216	2	1	2	2	2	1	1
244421	2	2	2	2	2	2	2
244666	2	2	2	2	2	2	2
244694	2	2	2	2	2	2	2
245492	2	2	1	2	1	2	1
245533	2	2	1	2	1	3	2
245688	2	2	1	2	1	3	2
246787	2	1	2	2	2	1	1
257630	2	2	2	2	2	2	2
257662	2	2	2	2	2	2	2
258095	3	2	2	2	3	2	2
258259	2	2	2	2	2	3	2
258425	2	2	2	2	2	2	2
258450	2	2	2	2	2	2	2
258571	2	2	2	2	2	2	2
258601	2	2	2	2	2	2	3
258862	2	2	2	2	2	3	2
258970	2	2	2	2	2	2	2
259277	2	1	2	2	2	1	1
260301	2	2	2	3	2	2	2
260409	3	2	2	2	3	3	2
263764	2	2	2	2	2	2	2
26383	2	2	2	2	2	2	2
26388	4.11228754527724	2	4.21928113680691	5	3.93842295904152	2	2
26417	2	1	2	2	2	1	1
26437	2	1	2	2	2	1	1
26439	2	1	2	2	2	1	1
26440	2	1	2	2	2	1	1
26565	1	1	2	2	2	1	2
26569	2	2	2	2	2	2	2
266744	2	2	2	2	2	2	2
268291	2	2	2	2	2	1	2
268449	2	2	2	2	2	2	2
268470	2	2	2	2	2	2	2
268490	2	2	2	2	2	2	2
268591	3	2	2	2	2	2	3
268686	1	1	1	2	1	1	1
268741	2	2	3	2	2	2	3
268880	1	1	2	2	2	1	2
269063	1	1	2	2	2	1.1637567730283	1
26910	3	2	3	2	3	2	3
269378	2	2	2	2	2	2	2
26949	2	2	2	2	2	2	2
269623	2	2	2	12	2	2	2
269902	2	1	2	2	2	1	1
270028	2	2	2	2	2	2	2
270066	2	2	2	2	2	2	2
27029	2	2	2	2	2	2	2
270802	2	2	2	2	2	3	2
27096	2	2	2	2	2	3	2
271375	1	2	2	1.97428571428571	2	1	2
271711	2	2	2	2	2	2	2
27176	2	2	2	2	2	2	2
27205	3	2	3	2	3	2	3
27217	2	2	2	3	2	2	2
27261	1	1	1	2	2	1	1
27263	30	2	5	4	5	3	7
27273	3	2	3	2	3	2	3
27281	1	1	2	2	2	1	2
27380	3	2	2	2	2	2	3
27382	3	2	2	2	2	2	3
276950	2	2	2	2	2	2	2
277753	2	2	2	2	2	2	2
28015	2	2	2	2	2	2	3
28019	3	2	3	2	3	2	3
280408	2	2	2	2	2	2	2
280411	2	2	2	2	2	2	2
280621	2	1	2	2	2	1	1
28078	1	3	1	2	2	1	1
28081	2	2	2	2	2	2	2
28295	2	2	2	2	2	1	2
29817	2	2	2	2	2	2	2
29873	2	2	2	2	2	2	3
29876	2	2	2	2	2	3	2
30840	2	2	2	2	2	2	2
30927	2	2	2	2	2	2	2
319179	1	2	1	2	2	1	1
319196	2	2	2	2	2	2	2
319224	2	2	2	2	2	2	2
319259	3	2	2	2	3	3	2
319266	2	2	2	2	2	2	2
319314	1	1	2	2	2	2	2
319371	2	2	2	2	2	2	2
319554	1	2	1	2	2	1	1
319625	3	2	2	2	3	3	2
319665	3	2	3	2	3	2	3
319682	3	2	3	2	3	2	3
319702	3	2	3	2	3	2	3
319711	2	1	2	2	2	1	1
319748	2	1	2	2	2	1	1
319760	3	2	2	2	2	2	3
319772	2	3	2	2	2	2	2
319776	3	2	3	2	3	2	3
319783	2	1	2	2	2	1	1
319801	3	2	3	3	3	2	3
319875	2	2	2	2	2	2	2
319903	2	2	3	2	2	2	3
319940	2	2	2	2	2	2	2
319984	2	2	3	2	2	2	3
319998	2	2	2	3	2	2	2
320132	2	2	2	2	2	2	2
320172	3	2	3	2	3	2	3
320189	3	2	3	2	3	2	3
320210	2	1	2	2	2	1	1
320311	2	2	2	2	2	2	2
320407	3	2	3	2	2	2	3
320624	2	2	2	2	2	2	2
320692	2	2	2	2	2	2	2
320782	2	2	2	2	2	2	2
320845	2	1	2	2	2	1	1
320846	2	2	2	2	2	2	2
320975	2	2	2	2	2	2	2
327826	2	2	2	2	2	2	2
327900	2	2	2	2	2	2	2
327946	2	2	2	2	2	2	2
328019	2	2	2	2	2	2	2
328136	3	2	2	2	2	2	4
328162	3	2	2	2	2	2	3
328250	1	1	1	2	2	1	1
328401	2	2	3	2	2	2	3
328531	2	2	2	2	2	2	2
328561	2	2	2	2	2	2	2
328657	1	1	2	2	2	1	2
328734	3	2	2	2	3	3	2
328747	3	2	2	2	3	3	2
328779	3	2	2	2	3	3	2
328780	3	2	2	2	3	3	2
328855	3	2	2	2	3	3	2
329055	1	1	2	2	2	1	1
329065	1	1	2	2	2	1	1
329217	2	2	2	2	2	2	2
329358	2	2	2	2	2	2	2
329371	2	2	2	2	2	2	2
329436	2	2	2	2	2	2	2
329626	2	2	2	2	2	2	2
329633	2	2	2	2	2	2	2
330166	2	2	2	2	2	2	2
330428	3	2	3	2	3	2	3
330657	2	1	2	2	2	1	1
330664	2	1	2	2	2	1	1
330723	2	2	2	2	2	2	2
330902	2	2	2	2	2	2	3
330953	2	2	2	2	2	2	3
330998	2	2	2	2	2	2	2
332578	2	2	2	2	2	2	2
332937	2	2	2	2	2	3	2
353187	2	2	3	2	2	2	3
353499	2	1	2	2	2	1	1
378937	2	2	2	2	2	2	2
380842	1	1	1	2	2	1	1
380977	2	2	2	2	2	2	2
381104	3	2	2	2	3	3	2
381272	2	2	2	3	2	2	2
381413	2	2	2	2	2	2	2
381531	2	2	2	2	2	2	2
381569	2	2	2	3	2	2	2
381714	3	3	4	5	5	4	4
381715	4	3	3	5	4	4	3
381806	3	2	3	2	3	2	3
381810	3	2	3	2	3	2	3
381959	2	1	2	2	2	1	1
382003	2	2	2	2	2	2	2
382106	2	2	2	2	2	2	2
382111	2	2	2	2	2	2	2
383491	2	2	2	2	2	2	2
383548	2	2	2	2	2	2	2
384071	2	2	2	2	2	3	2
384534	2	1	2	2	2	1	1
384752	2	1	2	2	2	1	1
384813	2	2	2	2	2	2	2
385138	1	2	2	2	2	1	3
385312	2	2	1	2	1	3	2
387285	2	2	2	2	2	2	3
394430	2.07217766810611	2	4.58359037631092	6.28624305983961	10.5724861196792	2	2
394433	2.07294264339152	2	4.61097256857855	6.33167082294264	10.6633416458853	2	2
399603	2	2	2	2	2	2	2
402773	2	2	2	2	2	2	2
403183	2	2	2	2	2	2	2
406219	2	2.34665936473165	2	2	2	2	2
406221	2	2	2	2	2	2	2
406222	2	2	2	2	2	2	2
407786	2	2	1	2	1	3	2
407790	2	2	2	2	2	3	2
408066	1	1	1	2	1	1	1
414111	2	2	2	2	2	2	2
414801	1	1	2	2	2	1	1
431706	1	1	1	2	1	1	1
432555	2	2	2	2	2	2	2
432582	2	2	2	2	2	2	2
432769	1	1	1	2	1	1	1
432987	2	2	2	2	2	2	2
433134	3	2	2	2	3	3	2
433197	2	2	2	2	2	2	2
433202	2	2	2	2	2	2	2
433374	2	2	2	2	2	2	2
433426	2	2	2	2	2	2	2
433586	2	2	2	2	2	2	2
433698	1.60254641909814	2	1.25538461538462	2	2	2	2
433855	2	2	2	2	2	2	2
434003	3	2	3	2	3	2	3
434065	3	2	3	2	3	2	3
434110	3	1	2	2	2	1	1
434113	5	1	2	3.805256869773	2	1	1
434117	3	1	2	3	2	1	1
434121	2	1	2	2	2	1	1
434147	2	1	2	2	2	1	1
434179	2	1	2	2	2	1	1
434198	2	1	2	2	2	1	1
434215	2	1	2	2	2	1	1
434218	2	1	2	1.46319218241042	1.61368078175896	1	0.584364820846906
434476	1	2	2	2	2	1	3
434540	2	1	2	2	2	1	1
434689	3	2	2	2	3	3	3
434768	2	2	1	2	1	2	2
434797	2	2	1	2	1	3	2
435528	3	2	2	2	3	3	2
435921	3	2	3	2	3	2	3
436003	2	1	2	2	2	1	1
436230	2	2	1	2	1	3	2
442799	2	2	2	2	2	2	2
449521	3	2	2	2	3	3	2
494497	2	2	2	2	2	2	2
50500	2	2	2	2	2	2	2
50525	1	1	2	2	2	1	2
50702	2	2	2	2	2	2	2
50723	2	2	2	2	2	1	2
50918	2	1	2	2	2	1	1
50928	3	2	3	2	3	2	3
50929	2	2	2	2	2	2	2
51875	2	2	2	2	2	2	2
52013	1	1	2	2	2	1	1
52024	1	1	2	2	2	1	1
52064	2	2	2	2	2	2	2
52276	2	2	2	2	2	3	2
52401	2	2	2	2	2	2	2
52521	2	2	2	2	2	2	2
52715	2	2	2	2	2	2	2
52717	2	2	2	2	2	1	2
53323	2	2	2	2	2	2	2
53356	2	2	2	2	2	2	3
53380	2	2	1	2	1	3	2
53414	3	2	2	2	3	3	2
53598	2	2	2	2	2	2	2
53814	2	2	2	2	2	2	2
53861	2	2	2	2	2	2	2
53902	2	2	2	2	2	3	2
54132	1	1	2	2	2	1	1
54137	3	2	3	2	3	2	3
541463	2	2	2	2.87198391420912	2	2	2
54199	2	2	2	2	2	2	2
54208	2	1	2	2	2	1	1
54390	2	2	2	2	2	2	2
54401	2	2	2	2	2	2	2
54419	3	2	2	2	3	3	2
544752	2	2	2	2	2	2	2
544763	2	2	2	2	2	2	2
544806	2	2	2	2	2	2	2
544923	1	3	1	2	2	1	1
544960	1	1	1	2	1	1	1
544998	2	2	3	2	2	2	3
545013	2	2	3	2	2	2	3
545253	2	2	2	2	2	2	2
545280	1	1	2	2	2	1	2
545366	2	2	2	2	2	2	2
545471	2	2	2	2	2	2	2
545551	2	2	2	2	2	2	2
545812	2	3	2	2	2	2	2
545814	2	3	2	2	2	2	2
545909	3	1	2	2	2	1	1
545921	2	1	2	3	3	1	2
545925	2	1	2	2	2	1	1
546036	2	2	2	2	2	2	2
546123	2	2	2	2	2	2	2
54624	2	1	2	2	2	1	1
54634	2	2	1	2	1	3	2
54646	2	2	1	2	1	3	2
546519	2	2	2	2	2	2	2
54683	1	1	2	2	2	2	2
546849	2	2	2	2	2	2	2
546913	3	2	3.4847775175644	2	3	1.5152224824356	2.5152224824356
546983	2	1	2	2	2	1	1
54723	2	2	2	2	2	2	2
55927	2	2	2	3	2	2	2
55938	3	2	2	2	3	3	2
55943	2	2	2	2	2	2	2
55978	2	2	2	2	2	2	2
56068	2	2	1	2	1	3	2
56089	2	2	2	2	2	2	2
56150	3	2	3	2	3	2	3
56173	1	2	2	2	2	1	2
56196	1	3	1	2	2	1	1
56221	2	3	2	2	2	2	2
56228	2	2	2	2	2	2	2
56248	1	1	2	2	2	1	1
56273	2	2	2	2	2	3	2
56291	2	2	3	2	2	2	3
56295	2	2	2	2	2	2	3
56296	2	2	2	2	2	2	2
56309	2	2	2	2	2	3	2
56314	2	3	2	2	2	2	2
56350	1	1	2	2	2	1	2
56351	2	2	2	2	2	3	2
56374	2	2	2	2	2	2	2
56426	2	2	2	2	2	2	2
56434	2	2	2	2	2	2	3
56437	2	2	2	2	2	2	2
56438	2	2	2	2	2	2	2
56440	2	2	2	2	2	2	3
56444	3	2	2	2	2	2	3
56550	2	2	2	2	2	2	2
56552	3	2	3	2	3	2	3
56554	2	2	3	2	3	1	2
56612	2	2	2	2	2	2	2
56644	3	2	3	2	3	2	3
56696	3	2	2	2	2	2	3
56710	2	2	2	2	2	2	2
56724	3	2	2	2	3	3	2
56772	2	2	2	2	2	2	2
56847	2	1	2	2	2	1	1
57014	2	2	2	2	2	2	2
57260	2	2	3	2	2	2	3
57276	2	2	2	2	2	2	2
57294	2	2	2	2	2	2	2
57296	2	1	2	2	2	1	1
57357	2	2	2	2	2	2	2
57385	2	2	1	2	1	3	2
57390	3	2	2	2	3	3	2
57394	2	2	1	2	1	2	2
57441	1	3	1	2	2	1	1
574416	2	2	2	2	2	2	2
574519	3	2	3	2	3	2	3
57742	2	2	2	2	2	2	2
57764	2	2	2	2	2	1	2
57808	1	1	2	2	2	1	2
57837	2	2	2	2	2	2	2
57905	3	2	3	2	3	2	3
57916	2	2	2	2	2	2	2
58203	2	2	2	2	2	2	2
58205	1	1	2	2	2	1	1
58233	2	2	2	2	2	2	3
58235	2	2	2	2	2	2	3
58802	2	2	2	2	2	2	2
58875	3	2	3	2	3	2	3
58992	1	1	1	2	2	1	1
59011	2	2	3	2	2	2	3
59012	2	2	2	2	2	1	2
59028	1	1	2	2	2	1	1
59050	1	1	1	2	1	1	1
60409	2	2	2	2	2	2	3
60425	1	1	2	2	2	2	4
60505	2	2	2	2	2	2	2
60599	2	2	2	2	2	2	2
619297	2	2	2	2	2	2	2
619312	1	2	2	2	2	1	2
619318	2	2	2	2	2	2	2
619331	2	1	2	2	2	1	1
619991	2	2	1	2	1	2	1
620156	2	2	2	2	2	2	2
620253	3	2	2	2	3	3	2
620672	2	1	2	2	2	1	1
620807	2	2	2	2	2	2	2
621430	2	1	2	2	2	1	1
622124	2	2	2	2	2	2	2
622306	2	3	2	2	2	2	2
622402	1	2	1	2	2	1	1
622404	2	2	2	2	2	2	2
622434	2	2	2	2	2	2	2
623131	2	1	2	2	2	1	1
623197	2	2	2	2	2	2	3
623273	3	2	3	2	3	2	3
623459	2	2	2	2	2	2	2
623503	2	2	2	3	2	2	2
624439	2	1	2	2	2	1	1
624512	2	1	2	2	2	1	1
624696	2	2	2	2	2	2	2
624845	2	2	2	2	2	2	2
625125	2	2	2	2	2	2	2
625222	2	2	2	2	2	2	2
625473	2	2	3	2	3	2	3
625508	2	2	1	2	1	2	2
625580	3	1	2	2	2	1	1
625605	6	1	2	3.1957796014068	2	1	1
626067	2	2	2	2	2	2	2
626391	2	2	2	2	2	2	2
626942	3	2	2	2	3	3	2
627191	3	2	2	2	2	2	4
627569	2	2	2	2	2	2	2
627636	3	2	2	2	3	2	2
627775	2	2	1	2	1	3	2
627814	3	2	2	2	3	2	2
628100	2	2	2	2	2	2	2
628110	2	2	2	3	2	2	2
628236	1	1	2	2	2	1	1
628518	2	2	1	2	1	3	2
628686	2	2	2	2	2	2	2
628693	2	2	3	2	2	2	3
628893	2	2	1	2	1	3	2
628991	2	2	1	2	1	2	2
629079	2	1	2	2	2	1	1
629147	2	2	2	2	2	2	2
629542	2	2	1	2	1	2	1
629678	2	2	3	2	2	2	3
629761	2	2	2	2	2	2	2
629777	2	2	2	2	2	2	2
630887	2	2	2	2	2	2	2
631002	2	2	1	2	1	3	2
632302	3	2	2	2	3	3	2
633640	2.40888888888889	1.46962962962963	1	2	1	1	1
635187	2	1	2	1	2	1	1
637004	2	2	2	2	2	2	2
637053	2	2	2	2	2	2	2
637079	2	2	2	2	2	2	2
637873	2	1	2	2	2	1	1
637881	2	1	2	2	2	1	1
637898	2	1	2	2	2	1	1
638068	2	2	2	2	2	2	3
63985	2	2	3	2	2	2	3
639910	1	1	1	2	1	1	1
64337	3	2	2	2	3	3	2
64379	2	2	2	2	2	2	2
64655	2	2	2	2	2	2	2
64660	2	2	2	2	2	2	2
64697	1	1	2	2	2	1	1
64818	2	2	2	2	2	2	2
64934	2	2	2	2	2	2	2
65019	2	2	2	2	2	2	2
65221	1	1	2	2	2	1	1
652925	2	2	2	8	2	2	2
654821	2	2	2	2	2	2	2
654822	3	2	2	2	3	3	2
65972	2	2	2	2	2	2	2
66043	2	2	2	2	2	2	2
66044	2	2	2	2	2	2	2
66059	2	2	2	2	2	2	2
66085	2	1	2	2	2	1	1
66086	1	1	2	2	2	1	2
66089	2	2	2	2	2	2	2
66090	2	1	2	2	2	1	1
66108	3	2	3	2	3	2	3
66153	2	2	2	3	2	2	2
66165	2	1	2	2	2	1	1
66183	2	2	2	2	2	2	2
66198	2	2	2	2	2	2	2
66205	2	2	2	2	2	2	2
66209	2	2	2	2	2	2	2
66220	2	2	2	2	2	2	2
66222	1	3	1	2	2	1	1
66225	2	2	2	2	2	2	2
66237	3	2	2	2	3	3	2
66271	2	1	2	2	2	1	1
66354	3	2	2	2	2	2	4
66358	2	2	2	2	2	2	2
66390	2	2	2	2	2	2	2
66400	3	2	2	2	3	3	2
66407	2	2	2	2	2	3	2
66421	2	2	2	2	2	2	2
66439	1	1	2	2	2	1	2
66447	2	2	2	2	2	2	2
66449	1	1	2	2	2	1	2
66451	2	2	2	2	2	3	2
66455	2	3	2	2	2	2	2
66462	2	2	2	2	2	2	2
66473	2	2	2	2	2	2	2
664861	2	2	1	2	1	2	1
664877	2	2	1	2	1	2	1
66494	1	1	1	2	2	1	1
665001	1	2	2	2	2	2	2
665180	3	2	3	2	3	2	3
66521	2	2	2	2	2	1	2
66536	2	2	2	2	2	2	2
66537	2	3	2	2	2	2	2
665495	2	1	2	2	2	1	1
66588	2	2	2	2	2	2	2
66596	2	3	2	2	2	2	2
666151	2	2	1	2	1	2	2
666184	1	2	1	1	1	2	1
666186	2	2	2	2	2	2	2
666279	2	2	2	2	2	2	2
66629	2	2	2	2	2	2	2
666312	2	1	2	2	2	1	1
666317	1	3	1	2	2	1	1
666331	2	2	2	2	2	2	2
666348	2	2	2	2	2	2	2
666381	2	1	2	2	2	1	1
666504	2	2	2	2	2	2	2
666532	6	2.86984171848502	5.47936687394008	2.89301865460712	5	4	3.78603730921425
66654	2	2	2	2	2	2	2
666576	2	2	2	2	2	2	2
666660	1	2	2	2	2	1	3
666765	2	2	3	2	2	2	3
666772	2	2	3	2	2	2	3
66684	2	2	1	2	1	3	2
666938	2	2	2	2	2	2	2
667034	2	2	3	2	2	2	3
66714	2	2	2	2	2	2	2
66720	2	2	2	2	2	2	2
667256	2	2	1	2	1	2	2
667295	2	2	2	2	2	2	2
667306	2	2	2	2	2	2	2
667693	1	1	1	2	2	1	1
66779	1	1	2	2	2	1	2
667794	2	2	1	2	1	2	2
66783	2	2	2	2	2	2	2
667912	3	2	2	2	3	3	2
667961	2	2	2	8	2	2	2
668008	2	2	2	2	2	2	2
668039	1	2	2	2	2	2	2
66810	2	2	2	2	2	2	2
668112	1	1	2	2	2	1	1
668178	2	2	2	2	2	2	2
66818	2	2	2	2	2	2	2
66827	2	2	2	2	2	2	2
66834	1	3	1	2	2	1	1
66859	2	2	2	2	2	1	2
66877	2	2	2	2	2	2	2
66884	2	2	2	2	2	2	2
66892	3	2	3	2	3	2	3
668976	2	2	1	2	1	3	2
66910	2	2	2	2	2	2	2
66914	2	2	2	2	2	2	2
66934	2	2	2	2	2	2	2
66935	2	2	2	2	2	2	2
66957	2	2	2	2	2	2	2
67003	2	1	2	2	2	1	1
67025	2	2	2	2	2	3	2
67028	2	2	1	2	1	2	2
67035	2	2	2	2	2	2	2
67057	2	2	2	2	2	2	2
67063	2	2	2	2	2	2	2
67092	2	2	2	2	2	2	2
671031	2	2	2	2	2	2	2
67109	2	1	2	2	2	1	1
67112	2	2	2	2	2	2	2
671132	2	1	2	2	2	1	1
67117	2	2	1	2	1	3	2
67118	1	1	2	2	2	1	2
67135	2	2	2	2	2	2	2
67139	2	2	2	2	2	2	2
67141	2	2	2	2	2	1	2
671650	2	2	2	2	2	2	2
67187	2	2	2	2	2	2	2
67194	2	2	2	2	2	2	2
67204	2	2	2	2	2	2	2
67207	2	2	2	2	2	2	2
67211	2	2	2	2	2	2	2
67213	2	2	2	2	2	2	2
67255	3	2	3	2	3	2	3
672553	2	1	2	2	2	1	1
67263	1	1	1	2	1	1	1
67268	3	2	2	2	3	3	2
672682	3	2	2	2	3	3	2
67272	2	2	3	2	2	2	3
67276	2	2	2	2	2	2	2
67292	2	2	2	2	2	2	2
67310	1	3	1	2	2	1	1
67328	2	2	2	2	2	2	2
67333	2	2	2	2	2	2	2
67337	2	2	2	2	2	2	2
673380	2	2	2.25223880597015	2.25223880597015	2	2.5044776119403	7
67343	2	2	2	2	2	2	2
673685	2	2	3	2	2	2	3
67389	2	2	2	2	2	3	2
67391	2	2	1	2	1	3	2
67407	2	2	1	2	1	2	2
67410	2	3	2	3	2	2	2
674277	1	1	2	2	2	1	1
67433	1	1	1	2	1	1	1
67467	2	2	3	2	2	2	3
67480	2	2	2	2	2	2	2
67483	1	1	2	3	2	1	1
67498	2	2	2	2	2	2	2
67505	1	3	1	2	2	1	1
67512	2	2	2	2	2	2	2
67523	2	2	2	2	2	1	2
67525	2	2	2	2	2	3	2
675363	2	2	2	2	2	2	2
67580	2	2	3	2	2	2	3
67602	3	2	3	2	3	2	3
67615	2	2	2	2	2	2	2
67628	2	2	2	2	2	2	2
67652	2	2	2	2	2	2	2
67676	3	2	2	2	3	3	2
676982	1	1	1	2	2	1	1
67701	2	2	2	2	2	2	2
67706	1	1	2	2	2	1	2
67715	2	2	1	2	1	2	2
67719	2	2	2	2	2	1	2
67731	2	2	2	2	2	2	2
67749	2	2	2	2	2	2	2
67758	2	2	2	2	2	2	2
67768	1	2	2	2	2	1	2
67775	1	1	2	2	2	1	2
67781	2	2	2	2	2	2	2
67788	1	1	2	2	2	1	2
67800	2	1	2	2	2	1	1
67808	2	2	2	2	2	3	2
67832	2	2	2	3	2	2	2
67836	2	2	2	2	2	2	2
67842	2	2	3	2	2	2	3
67871	2	2	2	2	2	2	2
67873	2	2	2	2	2	2	2
67890	2	2	2	2	2	2	2
67920	2	2	2	2	2	2	2
67929	2	2	2	2	2	2	2
67941	2	2	2	2	2	2	2
67942	2	2	2	2	2	2	2
67944	2	2	1	2	1	2	2
68028	2	2	2	2	2	2	2
68032	2	2	2	2	2	2	2
68039	2	1	2	2	2	1	1
68043	2	2	3	2	2	2	3
68044	2	2	2	2	2	2	2
68050	2	2	2	2	2	3	2
68054	3	2	2	2	2	2	3
68073	2	2	2	2	2	2	2
68090	1	1	2	2	2	2	2
68107	2	2	2	2	2	2	2
68118	2	2	2	2	2	2	2
68162	1	1	2	2	2	1	2
68212	2	2	2	2	2	2	2
68224	3	2	2	2	3	3	2
68235	3	2	3	2	3	2	3
68255	2	1	2	2	2	1	1
68281	2	2	2	2	2	1	2
68295	2	2	2	2	2	2	2
68311	2	2	2	2	2	2	2
68352	2	1	2	2	2	1	1
68365	2	2	2	2	2	2	2
68434	2	2	2	2	2	2	2
68460	2	2	2	2	2	2	2
68480	1	1	1	2	2	1	1
68483	2	2	2	2	2	2	2
68509	3	2	2	2	3	3	2
68563	2	2	2	2	2	2	2
68603	2	2	2	2	2	2	2
68631	2	2	3	2	2	2	3
68718	2	2	2	2	2	2	2
68738	2	2	2	2	2	2	2
68753	2	2	2	2	2	2	2
68774	1	1	2	2	2	1	1
68808	1	3	1	2	2	1	1
68833	2	2	2	2	2	2	2
68888	3	2	3	2	3	2	3
68920	2	2	2	2	2	3	2
69002	2	2	2	2	2	1	2
69010	2	2	2	2	2	2	3
69020	2	2	2	2	2	2	2
69034	2	3	2	2	2	2	2
69038	1	1	2	2	2	1	1
69060	1	1	2	2	2	1	1
69082	2	2	2	2	2	2	2
69161	2	2	2	2	2	2	2
69168	2	2	2	2	2	2	2
69219	2	2	2	2	2	2	2
69239	3	2	2	2	3	3	2
69248	2	2	3	2	2	2	3
69259	3	2	2	2	3	3	2
69263	2	3	2	2	2	2	2
69295	2	1	2	2	2	1	1
69306	2	2	2	2	2	2	2
69309	2	2	2	2	2	2	2
69310	3	2	2	2	3	3	2
69311	3	2	2	2	3	3	2
69314	2	2	2	2	2	2	2
69318	2	1	2	2	2	1	1
69454	2	2	2	2	2	2	2
69495	2	1	2	2	2	1	1
69511	2	1	2	2	2	1	1
69541	2	2	2	2	2	2	2
69547	2	1	2	2	2	1	1
69585	2	2	2	2	2	2	2
69593	2	2	2	2	2	2	2
69655	2	2	2	2	2	3	2
69666	1	3	1	2	2	1	1
69671	2	2	2	2	2	3	2
69747	2	2	2	2	2	2	2
69771	2	2	2	2	2	2	2
69787	2	2	2	2	2	2	2
69804	2	1	2	2	2	1	1
69852	2	2	2	2	2	2	2
69860	1	1	2	2	2	2	2
69864	2	2	2	2	2	2	2
69909	2	2	2	2	2	2	2
69944	2	2	2	2	2	2	2
70004	2	1	2	2	2	1	1
70005	5	5	6	3.99058256679807	5	3	6
70031	2	2	2	2	2	2	2
70055	2	2	2	2	2	2	2
70082	2	2	2	2	2	2	3
70083	3	2	2	2	3	3	2
70086	2	2	3	2	2	2	3
70093	2	2	2	2	2	2	2
70316	2	1	2	2	2	1	1
70377	2	2	2	2	2	1	2
70383	2	2	2	2	2	2	2
70426	1	1	2	2	2	1	2
70433	2	2	2	2	2	3	2
70601	2	2	3	2	2	2	3
70612	2	2	2	2	2	2	2
70620	1	1	2	2	2	1	2
70645	2	2	2	2	2	2	2
70696	2	2	1	2	1	2	2
70874	2	2	2	2	2	2	2
70884	2	1	2	2	2	1	1
70886	2	2	2	2	2	2	2
70900	1	1	1	2	1	1	1
70917	1	1	1	2	1	1	1
70933	2	2	2	2	2	2	2
70986	2	2	2	2	2	2	2
70997	2	2	2	2	2	2	2
71018	2	2	2	2	2	1	2
71026	2	2	2	2	2	2	2
71081	2	2	2	2	2	2	2
71093	3	2	3	2	3	2	3
71133	2	2	2	2	2	2	3
71226	1	1	1	2	1	1	1
71233	2	2	2	2	2	2	2
71265	3	2	3	2	3	2	3
71275	3	2	2	2	2	2	4
71297	2	2	2	2	2	2	2
71306	2	2	2	2	2	2	2
71307	1	3	1	2	2	1	1
71325	2	2	2	2	2	2	2
71351	2	2	1	2	1	3	2
71432	2	2	2	2	2	2	2
71452	2	2	2	2	2	2	2
71532	2	2	2	2	2	2	2
71545	2	2	2	2	2	2	2
71597	2	2	2	2	2	2	2
71683	2	2	2	2	2	2	2
71772	2	2	2	2	2	2	2
71780	2	2	2	2	2	2	2
71793	2	2	2	2	2	2	2
71804	2	2	2	2	2	1	2
71826	6	7	3	3	2	4	7
71827	2	2	2	2	2	2	2
71833	2	2	2	2	2	2	2
71841	2	2	1	2	1	3	2
71878	2	2	2	2	2	2	2
71902	2	2	2	2	2	2	2
72003	2	2	3	2	2	2	3
72012	3	2	3	2	3	2	3
72018	2	2	1	2	1	2	2
72041	2	3	2	2	2	2	2
72056	1	1	2	2	2	2	2
72065	2	2	1	2	1	2	2
72106	3	2	2	2	3	3	2
72157	2	2	2	2	2	2	2
72184	2	1	2	2	2	1	1
72195	2	2	2	2	2	2	2
72225	2	2	2	2	2	3	2
72269	2	2	2	2	2	3	2
72350	3	2	2	2	2	2	4
723792	2	2	2	2	2	2	2
72431	2	1	2	2	2	1	1
72542	2	2	2	2	2	2	2
72554	2	2	1	2	1	2	2
72585	2	2	2	2	2	2	2
72657	2	2	2	2	2	2	2
72713	2	2	2	2	2	2	2
72780	2	2	2	2	2	1	2
72792	2	2	2	2	2	2	2
72997	2	2	1	2	1	3	2
73095	2	2	2	2	2	2	2
73234	2	2	2	2	2	2	2
73266	1	2	1	2	2	1	1
73293	2	2	2	2	2	2	2
73306	2	2	3	2	2	2	3
73333	2	2	2	2	2	2	2
73349	2	2	2	2	2	2	2
73385	2	2	2	2	2	2	3
73398	2	2	2	2	2	2	2
73425	3	3	3	2	3	3	3
73440	2	2	3	2	2	2	3
73453	2	2	2	2	2	2	2
73490	3	2	2	2	2	2	3
73516	2	2	2	2	2	2	2
73588	2	2	2	2	2	2	2
73609	2	2	2	2	2	2	2
73626	3	2	3	2	3	2	3
73816	2	2	2	2	2	2	2
73973	2	2	2	3	2	2	2
73977	2	2	3	2	2	2	3
73988	2	2	2	2	2	2	2
74032	2	2	2	2	2	2	2
74050	1	1	1	2	2	1	1
74054	2	1	2	2	2	1	1
74147	1	1	2	2	2	1	2
74197	1	1	2	2	2	1	2
74220	3	2	3	2	3	2	3
74236	2	2	2	2	2	2	2
74245	2	2	2	2	2	2	2
74276	2	1	2	2	2	1	1
74325	1	1	1	2	2	1	1
74401	2	2	2	2	2	2	2
74427	2	2	3	2	2	2	3
74463	2	1	2	2	2	1	1
