"","B_Cell.Control","B_Cell.SLE","T_Cell.Control","T_Cell.SLE","Monocyte.Control","Monocyte.SLE","P_Cell","P_SLE","P_Cell:SLE"
"6624",18.121560213425,3.75077084858116,18.7348352025558,4.93421523437548,22.7628153234744,17.0491120134083,0.00987970202156469,0.000209048744249608,0.054026124886091
"7325",36.7326158522157,64.9661303224753,8.78845107843538,9.68969066212298,61.8159268140478,27.1811791411847,5.09264958815941e-05,0.811932812504555,0.054040156197371
"54843",69.5461159428787,31.1104368030851,337.707755918743,466.002989834799,30.9344117691829,21.5291397502732,4.02553609619139e-08,0.121580799041744,0.0540617577692779
"9813",710.839759663635,886.591674002102,513.32151710467,954.553796093067,696.051442435305,674.70709668052,0.43996644387598,0.0172908994713358,0.0540881286334554
"23334",182.042330091028,184.357714018401,331.602779280167,172.341328686476,141.039881163435,128.317578469021,0.00312381328306424,0.0401926065260838,0.054094164754134
"53834",96.2957184145482,191.042291969417,82.699316874877,74.2633536264367,95.2990035202381,253.862249435994,0.013799552999455,0.00921835442454125,0.0541169488218568
"60485",350.86401778435,485.342298381228,113.40732785304,162.581970590647,390.218590120837,137.911897523838,0.00849239054306704,0.627386820236105,0.0541250775694052
"664618",15.1740099403003,11.4721079287133,36.1461121087282,13.1441983512244,26.3480822521444,35.6007986364722,0.0139369482820615,0.117922531929129,0.0541552916232732
"22915",3.58587036671436,21.2894434149042,4.34989486062436,16.7805697814175,7.91664138832847,4.85292668028166,0.691257756670399,0.0305765379756773,0.0542192222640092
"23030",347.67561386132,448.574993972468,88.2807032104983,70.12058901186,107.602012550006,54.7450033980574,5.13092192381536e-07,0.143562198376321,0.0542221225992222
"5027",55.886699271728,13.1531537238354,39.332593165467,19.1205116746594,157.059757329672,121.510163544562,7.78027641332856e-06,0.000700178605703349,0.0542230043991945
"1284",5.77058093506728,3.00061222693591,1.20686603238433,2.19636354777561,7.90679564227191,17.5451711007116,6.71842269244366e-05,0.312393003564254,0.0542294906988722
"6208",1490.05646231969,1843.61822284225,575.724812080854,2505.02439504634,873.125841264252,1080.90751801526,0.170048488066165,0.0127837512707732,0.0542470042395828
"57185",70.9748694517448,35.6777449390851,77.5238963390546,143.967319780926,24.7448697129173,21.632606349675,0.000147297518843309,0.735037225061513,0.0542868414683496
"4697",144.327121703811,151.276867513,81.0095902539067,224.451232866226,193.231083313317,244.86538201202,0.058143049925251,0.0152584550978871,0.0543267069148058
"57471",48.8118786079113,252.974269411896,139.838935978774,183.124927338703,34.518635844555,78.3407682270582,0.00250016543297475,0.000842966044296245,0.0543380574455731
"10157",40.1676313626635,43.0602744192567,62.5746563365023,23.2710523908737,9.6690311724834,5.76930633013126,1.52930635275055e-06,0.0105319251748782,0.0543558297784027
"4240",14.374649860123,6.44839745229799,21.0508623853307,10.5719827508721,3.00876859966071,6.68871614522632,0.00990319168052759,0.403890917040199,0.0543888558656303
"284759",45.1200330645611,7.44556425991737,6.36703828565504,9.32371775231962,244.418724635687,125.360031624769,1.39601707424549e-05,0.0539110632904013,0.0544743253494601
"26230",11.6862551930051,18.8121136788522,10.1463117663943,16.5498688078545,9.42347651871604,61.7182953545625,0.127332041901355,0.00195857520365181,0.0544884533613586
"101060181",6.61476990315314,17.3456962044454,13.2404993577562,9.28336026867936,3.71721432238691,10.0773554056575,0.100470764816696,0.0383199942489518,0.0545046234656203
"170960",142.693666581083,303.610714607702,280.739807681068,309.477030519124,41.8150962640581,80.6670383511026,7.20723296916788e-08,0.000469917437727288,0.0545480659089321
"55998",0.976466364316884,1.2765225332589,0.986268512394505,0.983643560561642,1.62516401609538,1.01768671037063,0.188559107809891,0.554274928573643,0.0545648255102811
"6247",0.930418441068876,2.67267980346645,1.53535841396629,1.59487726557909,1.01154561008929,1.07213566715824,0.124317729602079,0.0471925054392336,0.0546059490467599
"57624",1.54034108800029,2.0481630052419,3.4778130776782,1.01914945758512,1.00193703409981,1.39769082306906,0.330473874886912,0.457801603185523,0.0546106472676832
"84833",19.2776332424535,27.3592941213202,7.62674828271306,26.2917172811981,34.0687055898076,38.6254987759131,0.00326739872038589,0.00691227715091155,0.0546135108789143
"284021",43.8859058273015,7.07709738985576,20.2799847273598,5.08564960913018,110.469651572282,117.864958773737,5.66273395436394e-05,0.00399077945882976,0.0546258854399561
"51659",2.01942218785469,10.204240969234,4.82835913512727,3.97360267628052,3.86682434634081,2.57686015402359,0.628056192584799,0.326984300877626,0.0546384560105649
"2017",2.18614485915135,19.3017776740892,2.43119599527733,11.4497191608511,9.39612128830788,4.82499033984496,0.891323545878962,0.0411319016350605,0.0546468136376851
"23065",142.097135703999,189.195393489153,358.654367368496,173.502511847924,101.44393224305,130.434620100314,0.0106062526589852,0.720546763952963,0.0546533873729282
"283554",1.87797618032716,1.295460826387,3.58611971662679,1.03409653968078,1.69448568713404,2.62736371352233,0.614351844706021,0.144472930088614,0.054655979322956
"10585",19.9603481024689,25.7998448090838,57.3277829224007,27.5570589634507,17.7112726744129,18.0898132850131,0.00349604266736591,0.345196438796395,0.0546654802558107
"29997",426.996729187666,644.75972717712,220.742559943246,616.564681574229,238.80357367854,253.596502276976,0.00415921128521141,0.00507882969096016,0.0546718460233458
"9576",0.980434811587528,1.84002894932528,0.988041194119578,0.981899961669534,1.02472499365789,1.01318965592349,0.0775997267253108,0.0884987178725527,0.0546817457758086
"26281",0.980434811587528,1.84002894932528,0.988041194119578,0.981899961669534,1.02472499365789,1.01318965592349,0.0775997267253108,0.0884987178725527,0.0546817457758086
"23646",75.2332005191039,16.0719640700801,24.7504151251742,21.3156109504319,156.745958668333,154.965708309737,0.000117064798992981,0.0443979200764437,0.0546821556434172
"283507",4.26371072763581,3.43501279669531,10.7958894274565,2.36753509262103,7.76975332401691,2.36108838039807,0.544480984221733,0.000418028510952753,0.0547367396414456
"6445",1.20690478531993,2.03169295917643,1.2324756957902,0.991938220952391,1.0191966398299,1.03911736617272,0.0223257151385662,0.35752349510957,0.0547470065206593
"1072",372.137912619473,183.665243253769,203.803564435822,181.066622574222,622.06709978129,572.576026679854,3.86212766177689e-06,0.0135086277299674,0.0547609917081589
"102216342",5.11783151041074,70.4146202083995,2.11950119586078,17.5302659316229,3.39875401219632,7.36571633019507,0.00503852577858081,3.21769829200632e-05,0.0547902962934897
"219988",940.647003704429,1618.67308210398,972.311727074599,1089.93715160091,836.029597746255,993.867131829945,0.0126672029016107,0.00180748712732741,0.0547927852596866
"92104",5.94540341737298,13.4520111203118,2.23941999001839,6.9116590745209,5.46699837385298,4.70328967756651,0.0160292838184545,0.011010843186826,0.0548255589447114
"7629",40.8906065013282,67.8708057195418,47.5045505370717,45.2466678611942,23.9420098564777,29.1968940156539,4.39380934784633e-05,0.0219100423951906,0.054872778485213
"117156",3.07630986269988,1.02426447922665,0.956555747803731,1.01978959290828,4.76928840313572,1.11099288878379,0.0361364805389245,0.00441217299280349,0.0548747549149685
"23037",48.19476025895,14.5912231230827,134.430022094907,30.371118539286,30.6350608917508,24.8497741180544,0.00566054779182079,0.000421651176917585,0.0548977160616492
"101929866",0.907894398678408,1.62401236005408,0.959250400133629,1.61219902872547,1.00437746545743,5.51600398510576,0.0304227739805108,0.00052019115454101,0.054910611550293
"246330",1.53253424714727,4.32700305553311,2.05929001849483,7.10269437835346,9.4933926302048,5.6676801625006,0.034365339016064,0.0634888947037074,0.0549719838700746
"9060",145.159146448273,34.8178052154098,73.4333661124977,41.9499419304526,313.205511445456,393.436582074991,0.000101056248651082,0.0354678661260073,0.0549820608723347
"113251",152.437271838623,298.896810597402,222.970634032985,224.251074097305,135.702050007842,128.088634078007,0.00680460510173381,0.112860859640667,0.0549834510852776
"81928",40.5236035840499,38.3663340361632,86.5331151165913,38.5111611330878,56.6532969669496,52.9682059864019,0.0672918795624359,0.0333650635698054,0.0550389891336391
"79600",7.82919001496524,20.0197452551155,5.82012474146537,5.93110583803179,5.52104376137902,6.9335883248115,0.00165210041517076,0.0179265715158111,0.0550654510324497
"3073",85.208542853379,57.2613010237888,72.910360873192,85.519999172482,145.021428503938,134.254440247562,4.34064567129236e-05,0.232901874997852,0.0550938238172272
"8677",21.6574635445631,8.14996785965846,11.4727203482195,14.9772004358447,45.8171852785674,30.8911178695974,0.000712467151982787,0.0712834571515355,0.0551356370575303
"4580",14.1195058158697,16.2117739245037,6.78379976940868,19.0713619077848,30.8537673846947,32.7220335734337,0.00066736484343648,0.0262751891529132,0.0551512501447514
"275",24.1789734625597,34.8868644408337,78.706569861062,38.7362049818594,21.2246303116745,23.4540526006349,0.00247249439691346,0.638262747131331,0.0551677985492054
"3133",2813.75637450817,1977.42009261149,2383.84056381105,2810.74140842731,2763.38510668263,2962.66244396441,0.202231602757221,0.64071004688933,0.0551871395879655
"9688",114.473692598958,215.532136100988,90.5678164845131,188.642118153933,168.657823945229,214.827285424467,0.00675712773495629,1.65283455516546e-05,0.055201036792495
"55703",65.468424982939,91.8036322396514,75.7404709709062,55.2343098302095,44.4882354359593,33.735648606702,0.000659907648931422,0.45476357616681,0.0552315212398216
"345930",4.21314164635778,5.01606143224076,8.66306643311684,2.72541730930374,4.59244896192408,5.87389530836588,0.915361249047142,0.319867463991362,0.0552622321971515
"6943",0.976466364316884,1.01317660607815,1.24262045961434,0.983643560561642,1.02378917670513,1.61547695461639,0.1708588557679,0.422252785136431,0.0552848185071404
"140687",19.4611986128654,45.015769083449,46.1132377952891,44.2303040357901,30.5919167433705,97.7611325822514,0.0531614514259012,0.00436731584991028,0.0553206992693658
"10745",133.776291808943,66.1252048074024,100.113890464216,45.6149233083574,115.154306164728,103.07333208116,0.0119294245970585,0.000406399427841095,0.0553392678068337
"390154",1.23027052691716,1.01317660607815,0.986268512394505,0.983643560561642,1.02378917670513,1.61547695461639,0.135504577030371,0.404566084036302,0.0553799920520599
"100130827",1.23027052691716,1.01317660607815,0.986268512394505,0.983643560561642,1.02378917670513,1.61547695461639,0.135504577030371,0.404566084036302,0.0553799920520599
"9942",5.36370467083209,1.31004797253499,3.02419528006074,3.46922180909856,9.75350082308751,5.14848454655601,0.0110555760935115,0.017572090087322,0.055392708022502
"2280",404.188786646047,228.314967641259,266.914590286172,285.301466088431,832.879555041687,892.662007398991,3.13897143056295e-06,0.213846128189248,0.0554621412483826
"10974",0.976466364316884,1.01317660607815,0.986268512394505,1.23931322754516,1.62516401609538,1.01768671037063,0.189803691330467,0.542234639085371,0.0554633191237456
"100128675",0.976466364316884,1.01317660607815,0.986268512394505,1.23931322754516,1.62516401609538,1.01768671037063,0.189803691330467,0.542234639085371,0.0554633191237456
"10981",52.2470184844027,11.1236151019557,9.92749290462701,8.71643410719103,120.788210147722,120.541992972454,1.15167735961059e-05,0.0499449067464828,0.0554811034283789
"103091865",1.31272570898769,1.87928535047167,4.9997443344184,1.05867222943209,3.0154458757717,5.53780196941255,0.126835718766099,0.591398150988566,0.0554842561279764
"89848",33.3541347465804,34.3324220639169,54.6987493021091,30.6383971718993,19.2029067919728,20.458096889974,0.000404131842044192,0.159563546467096,0.0554954412453724
"140775",613.110596372434,780.061739847561,749.181064797404,755.828324438637,884.902664157742,855.747648155162,0.00378001731785469,0.129327807472668,0.05549756149416
"2968",3.83772201176175,1.30507433714422,2.75101787395208,2.79514609315152,2.52294243795533,4.05653202666206,0.491486470741313,0.428565098564745,0.0555593781914742
"91351",267.056825128312,194.369895046911,314.964723388841,375.966109154385,594.695758875864,1940.27759867494,0.000369934913360016,0.155360431220462,0.0555635438203712
"26262",25.916131786516,8.49889611934298,19.2738688139618,14.529557664353,34.0267032996386,25.471801915995,0.0046755541409006,0.00203054075723279,0.0556090845302713
"57475",5.65657117540624,10.1762016425519,12.6891806730909,8.68161852074052,2.03139847113158,5.73267511260404,0.00340573011185317,0.0799250412686524,0.055616082190833
"6514",0.980434811587528,1.01260695442202,1.79539000040114,0.981899961669534,1.02472499365789,1.01318965592349,0.0877194177772095,0.0930851036682849,0.0556227587024362
"101928783",0.980434811587528,1.01260695442202,1.79539000040114,0.981899961669534,1.02472499365789,1.01318965592349,0.0877194177772095,0.0930851036682849,0.0556227587024362
"3663",40.3132620402224,223.242824899978,20.7107678099469,21.7893113204891,89.9829795370888,179.82192564649,0.000169752880325219,0.00683259679516263,0.0556343567829893
"140461",82.6821545115946,171.405697493685,58.5743812541202,193.32338235898,74.4400727110408,162.949654455933,0.48953978364547,5.61942992196018e-08,0.0556506424068054
"541471",36.9250794282617,11.0744612228447,12.6384268856186,25.0984133732196,66.6170953567106,209.151541455081,0.00214815471100914,0.586328515625368,0.0556535733464146
"22796",38.64043067861,123.806082696531,35.3465157460721,121.495708449565,50.7205414656952,66.1733617067104,0.666611595164997,0.000139269119373598,0.0556802077285563
"284996",310.883290283029,182.331592575507,336.668836445254,454.152735548139,519.611860731831,499.766776348752,0.00112302336227149,0.482374565466634,0.0557704301785899
"23164",292.883556073081,416.878886971104,517.050342149851,243.448453477697,132.256116430839,131.279257979781,0.000543959514423057,0.437558501784636,0.0557875703959257
"25759",0.943886583857299,1.01787273609445,1.54365189143225,2.87983294654702,1.01543514463494,1.05578363708597,5.03322332061075e-05,0.027698410534894,0.0558423337868724
"80210",2.0866674094195,1.87475509450344,3.42865565828555,1.32026650384949,1.41320936750667,4.04428640846266,0.876225847758693,0.991391134298296,0.0558695639321446
"915",15.6706466332043,5.36713615181268,57.9888139123243,173.613873250523,17.1225654000976,3.27812431109787,0.000593779069566721,0.235712852351939,0.0558729339859268
"8533",124.281813806476,208.25901477019,95.3578693296472,191.989792417674,165.353985377367,171.896995647934,0.222425708197887,0.00150899356173382,0.055881188045502
"1889",315.123681385141,644.103646393905,286.216503873108,244.632503871827,468.904375026905,861.463173624634,0.00106983040343201,0.0184730824883384,0.0559284058634629
"320",9.31654809994701,1.64857519082784,2.16458871593888,1.96695219703248,8.73696591971136,2.53043800694838,0.0485322070926105,0.00158455742124825,0.0559287194258585
"55652",44.5366800307009,94.5516676536745,33.4644115126735,22.393196579376,64.3433115085135,48.0519739789475,0.00698351548998881,0.919571047030006,0.0559485964795694
"4043",213.092744581903,153.95351077548,350.929789953831,155.873917683206,227.056860282248,214.429703780105,0.20439213018289,0.00464907173343374,0.0559515794126264
"23383",120.844301178205,210.087000187131,176.749390743579,187.998005057604,133.67490835449,138.631279984637,0.0550781706841744,0.0287869349503326,0.0559736680874784
"54870",493.228861861948,652.634283716149,850.000367817671,635.001967060858,376.734999707391,359.11895268632,9.71524134820025e-05,0.821821584102389,0.0559900867280785
"644246",5.46329128608282,1.30297271663651,1.70992783453246,2.42332959783114,3.01598383014642,2.41794518669386,0.644168030602045,0.137069414359003,0.0559916911475544
"51716",0.980434811587528,1.01260695442202,0.988041194119578,0.981899961669534,1.86204888796553,1.01318965592349,0.0444381447810385,0.0970521598367244,0.0560310888020126
"102724939",0.980434811587528,1.01260695442202,0.988041194119578,0.981899961669534,1.86204888796553,1.01318965592349,0.0444381447810385,0.0970521598367244,0.0560310888020126
"94015",90.9637053321354,14.6341136128806,60.9401813983898,26.4872236607026,164.802028676004,80.470489784615,0.000394744175310716,4.98280059921376e-05,0.0560699292337496
"9480",2.66942374334675,1.29021213112393,0.957044140732652,2.93933828073741,1.44518234742373,1.10899380227974,0.55061522943122,0.883042402715329,0.0560754153693062
"101928512",9.14646414069646,1.65126106571166,43.9393380308497,32.1469009031727,2.02783322929381,1.92010307281394,2.8768750786309e-06,0.023729447339806,0.0560811555218956
"55907",60.9497548979283,74.8376953519926,33.4766557876933,73.8236677050155,86.5884680208204,75.814295467956,0.0432869283525583,0.0628284353127725,0.0561233117422867
"6770",2.48091968882762,7.76847042668785,12.2343135694601,6.24700891522553,1.81812330226365,5.84010361498917,0.0673377485860544,0.110649629876419,0.0561348180521416
"55812",6.7483072973461,4.28789143238995,2.0540589391052,10.6362261219454,8.97278871966446,10.4745967773732,0.191770681847104,0.191613594866218,0.0561493590109146
"23307",161.669395401277,108.531706210207,103.984030650223,156.863426678607,408.887320397983,674.667622393958,5.51869423959392e-06,0.272453840078707,0.0561855297016266
"117531",0.976466364316884,1.2765225332589,0.986268512394505,0.983643560561642,1.62516401609538,1.01768671037063,0.192103370239715,0.556776874139028,0.0561982001758495
"80018",113.205428897229,240.77502184251,188.234839487407,229.359429986159,90.5772828731287,97.0389160356288,0.000207929617590242,0.00904777308788744,0.0562552047543652
"95681",11.7602077853303,9.2103217539919,5.59092675135996,15.8628180826239,13.0118692349625,7.33452977347369,0.949759856211004,0.774930577480646,0.0562908955060256
"284459",41.6911470905719,134.380866328971,81.9020705378193,105.802807752376,16.969990707973,22.0132262738037,5.92367628849545e-06,0.00398091455094939,0.0563121061706814
"7458",654.265800825445,901.487366310867,398.570519724339,778.250218592445,836.923681117758,1124.21587584602,4.16547137348657e-05,1.85357008176258e-05,0.0563239170640966
"3606",62.164249645221,4.32258554719593,20.331445957793,7.0862352138469,171.581319282518,197.842866284026,0.000349166567869695,0.015590641932471,0.0563514958802132
"11337",338.520385340932,174.593500192543,142.848208055006,198.499215268071,782.980588577056,1004.34280181929,7.29971123898822e-06,0.868241330140305,0.0563668305504673
"85301",2.84857109048106,2.56204115434552,20.4516353233714,3.44394949519338,1.71050599603984,2.0164873589002,0.00571962007345609,0.0950250553762713,0.0564133058619354
"23378",31.9522634047324,53.0491160297113,62.8500229301759,57.1748245186667,28.6419896209902,46.6944971383187,0.00526330161024125,0.012849646139964,0.0564263787268764
"9401",3.02273849207811,5.19873453982269,5.65996190330188,3.73577917592512,3.18387383166741,3.37113058609884,0.198212701267822,0.677746072834257,0.0564441014034466
"9856",3.18618789035546,7.77683265554093,3.57250387836849,2.83527075418984,0.945075967545601,5.78720417654818,0.173769054847662,0.020054578813391,0.0564567893629722
"26017",73.6781541249933,76.8083723208717,28.8964157094718,90.3366803088529,106.479224985638,111.924654586244,0.0221208198973299,0.0516766423743011,0.0565320157705987
"23092",517.708459346807,129.028656655338,726.280585538802,279.972285845653,1320.89882932118,913.263000944183,2.1601759098005e-05,7.59365434338922e-05,0.0565323010497038
"25906",25.1017150732143,23.033758479265,12.19289605516,27.1776544928699,43.5375309551535,77.3637728309775,4.87099491115414e-05,0.00916246898561619,0.0565333469489766
"79064",4.80455758502516,18.2813041336092,27.5620418870096,26.5431245060723,9.20776122047623,11.9536110053735,0.00328434150219237,0.0340249780841156,0.0565522767286061
"101927697",0.980434811587528,1.84002894932528,0.988041194119578,0.981899961669534,1.02472499365789,1.01318965592349,0.0799957324226785,0.0905820658955792,0.0565538217330499
"102723823",0.980434811587528,1.84002894932528,0.988041194119578,0.981899961669534,1.02472499365789,1.01318965592349,0.0799957324226785,0.0905820658955792,0.0565538217330499
"138882",0.980434811587528,1.01260695442202,1.79539000040114,0.981899961669534,1.02472499365789,1.01318965592349,0.0890387458069116,0.0941749993394213,0.0565828509669105
"100151684",0.980434811587528,1.01260695442202,1.79539000040114,0.981899961669534,1.02472499365789,1.01318965592349,0.0890387458069116,0.0941749993394213,0.0565828509669105
"101929536",0.980434811587528,1.01260695442202,1.79539000040114,0.981899961669534,1.02472499365789,1.01318965592349,0.0890387458069116,0.0941749993394213,0.0565828509669105
"9797",205.664505561188,244.332816170931,227.067541579306,182.924380086222,236.457477036041,305.103747938505,0.0333217396075462,0.371042574515976,0.0566328151146257
"79802",0.948999350464721,2.56301764232996,0.974507460951342,1.25490341011978,1.01683793290788,1.32249875989572,0.098286456516632,0.00197863137584049,0.0566827170650157
"26103",0.980434811587528,1.01260695442202,0.988041194119578,0.981899961669534,1.02472499365789,1.84108778822308,0.0297821396591569,0.0633552046762878,0.0567168893058578
"127343",0.980434811587528,1.01260695442202,0.988041194119578,0.981899961669534,1.02472499365789,1.84108778822308,0.0297821396591569,0.0633552046762878,0.0567168893058578
"164714",0.980434811587528,1.01260695442202,0.988041194119578,0.981899961669534,1.02472499365789,1.84108778822308,0.0297821396591569,0.0633552046762878,0.0567168893058578
"57560",35.1403434580834,33.6619269373522,31.8763655074396,42.8510995001852,19.2411242217128,11.5636816069715,7.98440543131331e-05,0.4959548435645,0.0567424217522519
"10114",865.261587297453,1143.85166956894,581.765031120481,935.000610694386,1331.48827608205,1213.47925210415,0.000940270294404387,0.0259748379573542,0.0567429228488759
"100128023",1.15182248952056,1.0221567008198,0.961378178387511,1.60728013996378,1.45158344223495,3.96965972760938,0.00537774241185401,0.0176520327666289,0.0567847533559025
"101930531",0.947506140412372,2.0346997763376,0.97389893124116,1.43749891331614,1.4659490838105,1.05144887571609,0.732809467715111,0.128730493293558,0.0567868994892797
"645864",0.976466364316884,1.01317660607815,0.986268512394505,1.23931322754516,1.62516401609538,1.01768671037063,0.192655676794981,0.544281437256454,0.0567875734311555
"805",726.597773647166,706.626081243865,529.890230681903,776.879266609974,645.584048741678,508.396431614035,0.20048025904298,0.692010967484552,0.0568092541471812
"3738",269.70534217449,302.440869219328,668.713967483106,1070.87397876794,158.757203858114,105.812206997253,3.0431956202259e-07,0.659800477519789,0.0568195081751175
"4306",68.7576567593079,99.3513778407308,288.490478865866,143.724615976049,21.2724555320362,13.9988435142909,1.62685140495933e-07,0.160056699889363,0.0568289382665786
"10969",44.9555445019779,120.811090973484,16.9480688114445,88.4346490442333,45.0314228923191,62.4715357787694,0.0645668104786768,0.000330626562933486,0.0568388532420151
"60",11047.7849439493,5540.62714489965,5342.28017136597,5935.28852731195,15070.1640682844,17239.340373347,0.000172026781019245,0.307583117695229,0.0568436033843893
"51013",11.4983204177173,33.5238950265011,22.8189797091991,36.0270314109951,27.3262046662578,24.5353885397077,0.237005378601524,0.0205454468475394,0.0568604585187047
"79036",31.0319470337919,60.9823891990133,19.3885738849059,52.0749805348927,54.7934331510984,68.6989471257845,0.00203335898533511,0.000144860980321483,0.0568647815243475
"3433",193.360560652989,119.296154462841,175.138861113479,1202.01874441958,256.724539118589,197.368856192078,0.115161094166254,0.346070859904465,0.0568921294791654
"10870",46.305016534445,11.5887024820385,31.3589080261256,23.2069686554162,101.637413982151,90.2626550879106,0.000189383983387139,0.0129020966814804,0.0569109358562276
"286527",1.18287811064841,2.66948774548354,0.970447991695981,1.26084241949506,1.27757794586345,1.0618563140473,0.0475769274746483,0.0724271310570683,0.0570030224214099
"64794",27.8046481854536,104.914091175794,52.7976158990329,81.5147755969996,11.4113971005897,11.5879263827086,2.23613732258398e-05,0.0125315149919231,0.057013180972843
"101928915",3.1726167756319,4.55596658736349,5.41153777918568,2.51534286837876,5.31653289486293,6.40675520376099,0.113491822212896,0.698522017378652,0.0570356972073229
"5879",534.5421885606,434.474975230434,398.886096904051,436.620832749455,1013.05746323173,1399.36134257262,3.06814984971673e-07,0.407948738167667,0.0571427600947334
"54361",43.4572280549546,26.280393465796,81.0124421442588,21.5628929941536,30.175864846723,25.0573176351774,0.197163410476357,0.00257933702231227,0.0571704539584287
"9754",47.3801663239631,4.93555212588837,10.522696015132,5.07790738493213,122.714987983251,186.254538823753,0.000142444731000347,0.0558957420956909,0.0571794016450327
"644249",1.8677830965575,1.01931663022083,1.39686322693464,1.00306425310944,1.01257610294617,2.22129064823787,0.685943503448521,0.824392255989127,0.0572237113430521
"100506859",0.967075115931739,1.01452717748358,1.96427868731333,1.24456679670143,1.02151160142776,1.02845386644696,0.00133259942753925,0.13884169550226,0.0572446918510039
"57142",808.605070576027,315.070418850437,722.702552838542,651.802859917422,1710.67376402833,1290.88541435027,7.51216401788692e-05,0.00613345356264087,0.057245749952004
"23187",40.4715626397118,5.56305540326819,59.0978350679483,18.0444675125809,74.9932329701075,54.1241863955662,0.00182761052711453,0.000550986154398126,0.0572650997731066
"64422",520.512913345123,494.711123850357,295.998130954939,456.935492824979,1204.92109692029,581.665695609565,0.00810742531209564,0.526159695501619,0.0572763191523135
"26958",58.5538445504571,12.9437830515067,26.1524449856878,14.8553529485872,74.2514310318137,39.5458313463354,0.00072986806681417,0.000104033625468363,0.0572773248804816
"147166",1.18943256344993,2.22874493131434,2.02701926757957,4.23989603497213,4.78066632799301,2.20348212612652,0.0966958972956564,0.453474259973836,0.0573633585846164
"22978",223.873607738215,168.699865677787,147.222985584043,170.519021709627,305.09483900206,285.870692912164,1.56568415414439e-05,0.321649142260348,0.0574025161210116
"11255",1.56533522825316,1.01179505439542,0.990596931507696,0.979429706985172,1.02603578870414,1.00682500280387,0.0368804951586746,0.055639202052826,0.0574049574173815
"84873",1.56533522825316,1.01179505439542,0.990596931507696,0.979429706985172,1.02603578870414,1.00682500280387,0.0368804951586746,0.055639202052826,0.0574049574173815
"60489",93.6320201450624,129.324111231558,43.5929488166166,110.087339479313,71.0884041078988,34.3806777976748,0.0686818552170195,0.503065448563148,0.0574684559439699
"11251",21.4430197565109,3.0009715757766,6.39140519942534,7.67422123912105,6.27703437117235,3.27857684898261,0.362806078937324,0.0290014485036686,0.0574715213323165
"55669",137.689611267786,148.752409611911,211.141275158126,126.536284771125,112.074371520076,144.425610621404,0.277242992794911,0.626938694562805,0.0575003724116338
"84251",2.07339491678741,3.41658055182289,0.940782259568629,1.53031627163241,1.93637805073751,13.1744822688381,0.00179562866511063,0.00212105572986504,0.0575609889613434
"55661",262.00233086743,624.008374853893,323.972252994932,455.35863647569,130.365928095197,155.606258150621,5.77642516716697e-06,0.00115838674681586,0.057615360595155
"65988",29.1627869406743,47.4782940447921,62.3426923241001,38.7625926969322,21.9524236295058,16.8963328881646,0.00091824403651832,0.595787478617972,0.0576180641941063
"23633",317.570148497708,458.308735561214,497.685652557611,501.64657323868,291.545687607929,408.846885956312,0.000866263838717221,0.00194759807487215,0.0576608103919084
"5718",183.277119561189,204.077987434418,143.6992683136,268.504232157042,331.416755393178,470.047159446961,8.30761536615235e-06,0.000600158675706072,0.0576666182118775
"7185",826.337614784066,81.7582795326338,1231.8218821807,438.684579711005,624.078304687788,544.223568999731,0.0582739037273603,0.0042774693757869,0.0576870142802812
"256643",58.1805120006234,67.0717247185517,98.3952363620824,73.9299490549251,59.9166608493548,122.639481206996,0.192185087218741,0.23284747805151,0.057691258977077
"10471",4.5011754238793,6.87196103710979,8.40932260107237,4.63292934051486,5.60755046964409,5.70680937522209,0.809496359816277,0.743965778693462,0.0577670486915146
"27340",177.121114252467,453.980408252984,276.120732219026,347.274614043593,56.4398597168475,67.2033035236993,3.40650404319097e-07,0.00464553863642764,0.0578062378389921
"2911",1.70337341093656,1.0188094661141,0.969883455422618,2.08301808786454,1.0135982625108,1.53399420842738,0.866892736837998,0.288836207335255,0.0578200566646438
"441864",2.01990097241077,1.0187874404682,0.969942700651725,1.00133905989702,1.01364220888617,2.67966853796692,0.262907456744057,0.678930574038477,0.0578234304103647
"84722",4.50813401593683,1.29948278379032,0.943841476771962,1.31862662133047,4.36321212437747,2.90835324263641,0.00573949578693114,0.0911504560144521,0.0578381988565337
"51084",14.5115442306824,4.94754667847728,9.69634168253086,14.726577909676,31.3403652045201,44.6118846246874,0.00121964224234554,0.697380792600489,0.0578615161940512
"6599",981.523113666392,1290.22017275888,1106.57281125426,1100.36778345226,656.880115962784,471.166327423852,4.73555837448759e-05,0.818633085219197,0.0578740181599509
"56107",1.14771584139651,2.94976271946992,1.52433096231299,1.27771116370634,1.00539819883943,1.74043930805386,0.280359614592506,0.0253019526697108,0.0579135525509593
"100287477",0.980434811587528,1.01260695442202,1.79539000040114,0.981899961669534,1.02472499365789,1.01318965592349,0.090867453923771,0.0956800921660464,0.0579176493604576
"84461",13.4254464916353,18.4568132591741,15.1584053771434,15.2136031232278,13.2611659073184,4.77457943923767,0.037312760765207,0.292554705540668,0.0579241360150812
"26140",13.2128365408337,26.2324078694156,25.8075282453948,17.4245317361673,10.6639848547981,23.5993828484342,0.508827109890915,0.0928112383635204,0.0579811066321662
"10656",7.38289755019731,44.7427741160555,2.51077805025518,4.54742631641767,10.5313129489643,8.10760663642822,0.00309282254139892,0.0425383999017854,0.058021520837507
