"","Mean","SD","Range","pANOVA","Mean_WT_00Hr","Mean_WT_02Hr","Mean_WT_04Hr","Mean_WT_06Hr","Mean_WT_08Hr","Mean_WT_10Hr","Mean_WT_12Hr","Mean_WT_14Hr","Mean_WT_16Hr","Mean_WT_18Hr","Mean_WT_20Hr","Mean_WT_22Hr"
"69976_Galk2",0.921279718512011,1,3.63765822482711,0.386548249938634,9.65894031423886e-15,1.29697922043439,1.2749200454444,1.30229347622742,1.30139105543238,1.03367288623565,-0.368388222332888,0.479686787055128,0.700679612863983,1.58234472962312,1.12973056641935,1.32204646474119
"69982_Spink2",0.0918719782580507,0.999999999999999,4.85780321839279,0.437116934841644,6.9759013380614e-15,0.0246244176426126,0.774395478967697,-0.522284670125144,0.763279754389226,0.170904265394196,0.895819331481285,-0.602796480787354,0.404874829264906,0.43914831338191,-0.389204745310513,-0.856296755202221
"69983_Sis",-0.338094065065917,1,4.72801968220248,0.906677793708562,-1.70234197109191e-15,0.0866751259319893,-0.264437657718331,-0.432253863578038,0.0505542580932077,-0.237141349724212,-0.241628414052014,-0.409743757533574,0.239609235104496,-1.19961664803724,-0.732064545080513,-0.91708116419678
"69993_Chn2",0.910371744576756,0.999999999999999,3.61577133277334,0.000281737723965522,9.25185853854297e-18,0.263790886364847,0.547157518880205,0.819888509786231,1.97811373453607,2.40650658877871,2.27828159799951,0.436234713182858,-0.152964418000914,1.01757271795973,0.964066962979436,0.365812122454382
"70005_Znf41-ps",0.569536377691161,1,4.40690157300793,0.525620656822111,8.2896652505345e-15,-0.131260507277198,0.944578849679081,1.27103052963044,0.872869299637704,0.733437695044938,1.1591191807965,1.17356568085041,0.359593650663295,0.807892733784342,-0.163421946311261,-0.192968634204332
"70009_Ssty2",-0.559769197859657,1,4.62985668068037,0.551515252328781,-5.89805981832114e-15,0.120766597793385,-1.42547596315844,-0.216801916795493,-0.401883280358663,-0.779304100173744,-1.26095919554675,-0.800742355430343,-1.26499146926272,-0.203764231780514,-0.643819703317054,0.159745243714457
"70012_Cep85",0.94604706121388,1,4.56261363830129,0.648194746603856,-1.33226762955019e-15,1.50571386026361,0.317886844652992,0.440982919529783,0.932866149532703,0.992201129994008,1.12452523490736,0.712312056079786,1.77917254220666,0.741916912622401,1.42767228497707,1.3773147998002
"70020_Ino80b",0.284229221935311,1,5.16415323096574,0.274806463773471,-1.87812728332422e-15,0.446302135966755,0.889803478839112,0.63119691645617,0.658462212867567,1.25108456988723,-0.965912909366492,-0.668562042511013,0.039168667062595,0.114280845503326,0.331554491614364,0.683372296904124
"70024_Mcm10",0.992444734563295,1,3.95407102393666,0.0664324360035693,1.33226762955019e-15,0.331949942366775,0.78299256844043,1.20501110592102,1.33962538397311,1.88269486608361,2.031172870981,2.02151845450809,0.855067977752817,0.862395295808474,0.538491334243867,0.0584170146803607
"70025_Acot7",0.353380784607604,1,4.3182625806929,0.00209840599606313,6.93889390390723e-17,0.234496784462664,-0.592727128639061,-0.452744860111836,-0.579749635652771,0.021767543392884,-0.396132068038718,1.22552486165608,1.64265140676528,1.38485526230793,1.26787887489373,0.484748374255069
"70026_Tspo2",-0.86565269158376,1,4.71457091974752,0.174709284173818,1.38777878078145e-16,-0.348956190375089,-1.2896166206731,-0.899247706951539,-0.349144003179383,-1.33412825529037,-0.305007994170704,-0.572922959493673,-1.10762601331386,-2.38343839287146,-0.442580873314813,-1.35516328937112
"70031_Cmtm8",0.151551177250015,1,4.03623988732164,8.30439887520182e-08,2.63215375421548e-15,0.168591817948747,0.409158668591679,1.15440122214837,1.99159028533304,1.14723084606862,0.136171160459321,-0.611703463662429,-1.51916661143238,-0.901671126192235,-0.123875945034223,-0.0321127272283307
"70044_Tut1",-1.22187972232531,1,4.06700828391677,0.138676631949285,1.85037170770859e-17,-1.28851527661541,-1.57085886292205,-1.31662957418882,-2.18617178134368,-1.86222703869888,-1.48111322262543,-0.0682547110483293,-0.908542040585872,-1.04687238871754,-1.94823077604445,-0.985140995113286
"70059_Degs2",0.319755242060458,0.999999999999999,4.32758604983167,0.332578167734374,8.01210949437821e-15,0.00890925726355733,-0.401773236211764,-0.305913054693431,-0.585612333207613,0.668451292571555,0.881245475673915,0.953119195328852,0.031011068551967,1.09369699503536,0.33118450558525,1.16274373882784
"70060_Spata3",0.813174930884835,1,3.80116498466268,0.200093748969879,-6.66133814775094e-16,0.583161161267517,1.11939284439191,0.070537419632712,1.42527320934217,0.931797676749202,2.1726670866223,0.146025551432238,0.355755721407501,1.21713872345374,1.26230885760369,0.474040918715042
"70061_Sdr9c7",-0.983798571260889,1,4.70894333099285,0.000173236352418933,3.66373598126302e-15,-0.135562574329877,-0.125386528734012,-0.722168356189059,-1.44158517466423,-1.87171901754076,-2.58147062442602,-2.14212435464667,-1.26067447244221,-0.353810598441578,-0.960042855006761,-0.211038298709491
"70069_H1fnt",-0.0694298730141364,1,4.28119505728278,0.712593695213975,-7.64203515283649e-15,-0.498958838238559,0.991709948732323,-0.404214665609537,0.0615684473045639,-0.172595184510019,-0.68926131172543,0.16282564576415,-0.66544806103242,0.138401798899521,-0.38732150486151,0.630135249107289
"70082_Lysmd2",-0.160559170134192,1,4.105591653243,0.939147227803891,-1.27213054904966e-16,-0.69788511230805,-0.573845225523753,0.681868651903293,0.064182750089145,-0.0777441326216357,-0.651706266615498,0.0201667110935883,-0.259712166344303,0.137075181201302,0.012976840181959,-0.582087272666346
"70086_Cysltr2",0.120573570448892,1,3.95137358697231,0.979711606517429,-1.33226762955019e-15,0.403520056406689,0.633176752913331,-0.192491577032208,-0.0541496703890423,0.356949513576314,0.0523233745917714,-0.00182629579728099,0.235957417007213,-0.664041151887194,0.097067621624873,0.580396804372237
"70088_Meaf6",0.0405903377146594,0.999999999999999,4.57572164905787,0.275455004417527,-5.14865927669916e-15,-0.533604349028173,-0.724098527385575,-0.767983286621065,0.838591167402169,0.339800426259138,0.525636445815006,0.643071080864164,0.609544595805768,-0.026171497477036,0.512397468168551,-0.93009947122703
"70093_Ube2q1",0.356858831226524,1,3.67281013827092,0.00797064138732155,-3.34454686168328e-15,-0.825197251602441,0.148975138213792,0.674937246229215,1.24264017385606,1.86717242868264,1.33357056998959,0.314393103454216,-0.112130704263955,0.141283298326994,0.109300523899278,-0.612638552067091
"70101_Cyp4f16",1.1811910947334,1,4.94608054454299,0.0595446951158867,-1.16573417585641e-14,0.350802131149491,2.43410948088153,1.42437395485165,0.651580745414734,1.30022893121606,2.40414637178771,1.30945161869608,1.38191559175274,0.791323586124657,1.14947836673966,0.976882358186526
"70118_Srrd",0.510564689692648,1,4.03419014371582,0.235071728757873,2.77555756156289e-17,1.20509650640812,0.35096250380695,-1.0380883496916,0.972834014812921,1.22633675407134,-0.0761428372908662,0.693873650196438,1.02643305133489,0.523568270918467,0.650703038519942,0.591199673225158
"70120_Yars2",-0.367858845917895,1,5.57033572580982,0.846821125592783,3.14563190310461e-16,-0.276630834396876,-0.97465404502545,-0.0162810690816834,-1.32053467551634,-0.135037102383342,0.141962081992744,-0.292175203520101,-0.834091692953742,-0.106821493974822,-0.617428235174475,0.0173861190193463
"70122_Mllt3",1.0293532358998,1,3.85044093196374,0.0966373057155817,-8.00748356510894e-15,0.890123497635248,0.594005541496819,1.41806288158725,0.933411350861735,0.84765239635643,0.237175690581613,1.17966206308412,1.02883520341447,2.20241700199928,2.3574637467319,0.663429457048735
"70127_Dpf3",-0.465429391739725,1,3.92733796511255,0.270499400549702,-1.99840144432528e-15,-0.63907897305574,-0.755403510809414,-0.848484863615133,-1.04610624217985,-0.38280656705216,0.704789846389969,-1.1069838364011,-0.993863382553783,-0.738242654632867,0.738405574153535,-0.517378091120158
"70129_Slc44a4",-0.0251507328325938,1,3.88657797994839,0.837285186505643,5.6621374255883e-15,0.46324328846912,0.508765709892377,-0.528772895108625,-0.740589856001577,-0.619979739454885,0.0194401799672403,-0.10975601606498,0.624839784446718,-0.430356984024541,0.30407681498743,0.207280918900592
"70152_Mettl7a1",-0.0646846085182711,1,4.1067709067036,0.587185550421273,-7.33672382106458e-15,-0.454390268216396,-0.437715395988274,-0.93712781922059,0.348171332123238,0.725773813729103,-0.740280952567586,-0.329995721394589,0.356258645153875,-0.097131130728828,0.795308030920386,-0.00508583602958534
"70155_Ogfrl1",-0.0303878595551521,1,4.19562233047614,0.000557728097846326,0,-0.801747957404725,-0.687577816950665,-0.552802932731249,-0.830544948691245,-1.04247590956455,1.08626719631405,1.80748287808646,0.57271257670693,-0.115163140153597,0.29710551010093,-0.097909770374171
"70166_Lipn",0.377230637887304,1,3.84838044731598,0.230720896458119,9.29811783123569e-15,1.20839040509442,1.53776913472758,-0.137935917856628,0.156088158003032,0.0235345904223717,-0.414546507529332,-0.250437592252314,0.506574143620375,1.31825367249209,0.177300950267137,0.401776617658907
"70178_Abhd17c",-0.00461554383393192,1,4.28470008511377,0.822055182805265,-3.14563190310461e-16,0.131846567567381,0.689798575079448,0.053545531154076,0.205760552415763,0.0471085775186303,0.437556166797193,-0.769183317682896,-0.509655270194599,-0.834427653010109,0.428912630678198,0.0633511136697314
"70186_Fam162a",-0.580961761370432,1,4.45084116271113,0.121020759635994,3.2936616397213e-15,-0.455903828653094,0.15944153893291,-1.41279181217269,-1.44984145918582,-0.583721855167641,-2.01418116158093,-0.073860544104089,-0.443228378239695,-0.540356187486187,-0.159441538932902,0.00234409014494767
"70207_Taco1",-0.894717094510407,1,5.1937563829327,0.489712273895283,-3.88578058618805e-16,-0.782223528088181,-1.65076576448841,-0.257312464028463,-1.52738515377457,-1.7383569844709,-0.746222052078427,-1.10199510660779,-1.2191192016086,-0.725861865351264,-0.183294701864083,-0.804068311764205
"70208_Med23",-0.0929759216884417,1,4.15601293777818,0.00347812347733848,1.66533453693773e-16,0.570800312040203,0.923261202845892,0.612955409422617,0.258803395089549,-0.089721790052428,-0.240201036288412,-2.10883103863808,-0.982788751009534,-0.401042257592135,-0.0889838452404817,0.430037339161508
"70209_Tmem143",0.0420397057910669,1,4.58376203653808,0.144629547035026,-6.36527867451756e-15,0.0138434584755591,0.0944960390345807,0.8131306703156,1.10554732523572,0.752785584285318,-0.243732182946569,-0.815750083618196,-1.18497469634676,-0.0428964135468428,0.491703308925837,-0.479676540321441
"70218_Kif18b",0.899560131712433,1,3.51397194389697,0.976495143620316,1.33966911638102e-14,0.83956304465156,1.12303733752727,0.581024422063305,0.989270283835431,0.853126184938771,1.14154100314256,0.831453125716935,1.20744574666871,1.37561004273843,0.713020344033573,1.13963004523264
"70223_Nars",-0.563277545777196,1,4.5751053589177,0.518655653906457,-6.93889390390723e-16,0.0495017291292074,-0.365998320589489,-0.184585574189123,-0.906137153974986,-0.887437124706657,-1.61496934448374,-1.29664767509187,-0.88468546874826,-0.688868645749328,0.0499509790816025,-0.0294539500037077
"70225_Ppil3",-0.441860331119579,1,4.55333411812025,0.801096029836444,-9.25185853854297e-18,-0.982941670480119,-0.80394351029424,-0.016795738602086,0.291251243692067,-0.79218336557475,0.13861957818331,-0.332787073978071,-1.04127323936821,-0.900777042346503,-0.726314044353146,-0.1351791103132
"70227_Zfp619",0.457119557215394,1,3.74137020568618,0.933016942582355,-6.34677495744048e-15,0.432164542370842,0.793162430306309,0.818022614635522,0.592705310186956,0.899606036448288,0.824500268298763,0.417546053698375,-0.353819947389718,0.686193609002434,-0.143733882635808,0.51908765166277
"70231_Gorasp2",-0.658961922612904,1,4.14215628817798,0.0821387750784856,-5.8437051494072e-15,0.494866308908972,-0.0746475550358547,0.027307693865822,-1.223283545582,-1.61108868672431,-1.4050493633239,-0.711908642770859,-0.498642731328301,-0.370986603283493,-1.65701748724953,-0.877092458831389
"70233_Cd2bp2",0.451178865875119,0.999999999999999,4.81396762487631,0.340264631184695,7.34597567960312e-15,0.947481923114978,0.7731458256986,0.699145754590262,1.46966158749873,1.4622399640088,-0.350401505160503,-0.002810129282591,0.330406354495899,0.0094751795041407,0.20881422207592,-0.133012786042821
"70237_Bhlhb9",0.899219828735739,1,4.14133164787057,6.80798997744593e-07,6.93889390390723e-17,0.087335568289233,0.820649985072223,0.970452940284865,1.54316344547095,1.87222144830486,3.07368865847166,1.33519863921316,0.741275946488912,0.363780665024552,-0.104297894982042,0.0871685431905054
"70238_Rnf168",-0.341002616730242,1,3.71893495082044,0.0113870433063859,-5.88418203051333e-15,-0.591132018383689,-1.02618064363493,-1.54946600789399,-0.752267821929671,-0.945342077018355,-0.544758108516592,1.23856232423248,0.750282946410057,-0.480039137028923,0.267477013202301,-0.459167870201578
"70239_Gtf3c5",-0.766045195920205,1,4.26705014854078,0.0424896707862763,-5.62512999143413e-15,0.190631360014769,-0.249781692561229,-0.277432802438854,-0.610651719055818,-1.99624883502385,-1.65902050747456,-1.81921260403226,-0.903569143026141,-0.832828386922493,-0.959677853486184,-0.0747501670358357
"70240_Ufsp1",-0.327135994666643,1,3.74601580025389,0.267362753327069,5.34757423527784e-15,-0.691371354880751,-0.616482542582772,-0.828817528413226,-1.12463733804942,-0.343705444422876,-0.881338708672683,0.330293866258947,1.23053479918955,-0.236322808519639,-0.50459937709432,-0.259185498812538
"70247_Psmd1",-0.272218892855157,1,4.81096292158054,0.375445162596004,-3.66836191053229e-15,0.421306609491861,0.438416100848654,-0.0460280393903723,-0.353024539202347,-1.28071752955711,-1.42156878642146,-0.215875791857122,-0.571862338674763,-0.537214644332648,0.270633958955731,0.0293082858776896
"70248_Dazap1",-0.308349855373542,1,4.24268748355139,0.00562413144772309,-7.06379399417756e-15,-1.28741401538343,-1.0845812720065,-0.35053882769626,1.35501169097133,0.755131965894939,-0.933737575248019,0.1332492371313,0.155450823884319,-0.841674465957295,-0.836511306247288,-0.76458451982559
"70257_2010107E04Rik",-0.0427500361130824,1,5.79376312097155,0.240809642361301,4.36687723019228e-15,0.0658835108653279,0.322852649329366,-0.109962158704043,-0.621555826704523,0.0794822426453606,-1.70429622946632,-0.191554549384227,-0.0180534887424493,0.293779498627225,0.883683104809271,0.486740813368014
"70266_Ccbl1",-1.37165701217819,1,4.62740457718893,0.00407377712653359,-2.34072021025137e-15,-0.575038984701368,-1.63946470863679,-0.682614483607311,-1.20331801266097,-1.72642244558197,-2.7394913352301,-1.95396810960899,-2.63691271749805,-1.24398332191402,-1.04009406380487,-1.01857596289385
"70274_Ly6g6e",0.156659483124048,1,4.83152361196338,0.690533220917477,-6.66133814775094e-15,0.60166057059132,-0.38522387676234,0.562750603161385,0.076907982498218,0.0374660428573273,1.09821863150375,-0.396167305102012,0.634262867519909,-0.208685098755059,-0.618151709130964,0.476875089107051
"70285_Rpf1",-0.0207558132384394,1,4.71132142359458,0.967872686464781,-5.44703171456717e-15,0.36949004976445,0.426408524393998,0.12582803582491,0.0189075139474914,0.313884324807801,-0.48895027001115,0.393178323715242,-0.714135822134563,-0.0128727841072326,-0.347996223028167,-0.332811432034048
"70294_Rnf126",0.485411767650008,1,5.45854507601039,0.0624154488571693,-3.99680288865056e-15,0.375192653621664,1.73150280681546,-0.6071478912105,0.0222029754901483,0.29263709856825,0.286239631054144,2.03260714179945,0.385353337320551,0.309242289983554,0.482350234483019,0.514760933874363
"70296_Tbc1d13",-0.307201922516161,1,4.62806976885358,0.602441668549055,2.70154269325455e-15,-1.0750634608954,-0.898652116921022,-0.427985059857942,-0.804592589125407,-0.605533074863077,-0.667907897676186,-0.355579115198355,0.551228616368394,0.263508761706579,0.499197499935231,-0.165044633666748
"70297_Gcc2",0.600742755439097,1,4.18622911785437,0.141318546233876,-8.40184403531434e-16,0.129754722390361,0.945366479498373,1.20805521303597,1.16610350436114,1.07966659128334,1.7223300076555,0.436282867302196,-0.80793675534334,0.582232091797936,0.187304816528659,0.559753526759025
"70310_Plscr3",-0.416689680566755,0.999999999999999,4.34752181367365,0.599054265678403,6.67984186482802e-15,0.346826688648141,-1.16028753348209,-0.375204091286923,-0.299037068016194,-0.528279062179262,-1.13131739136258,-0.393356737883543,0.217090834808606,-1.32907010061315,7.40924350996671e-05,-0.347715797869174
"70312_Cactin",-0.671286246594198,1,4.04341111186368,0.243737325880142,3.66373598126302e-15,-0.124825664325454,-1.02705881439195,-1.1999098067499,-1.36745590931681,-1.31480889699667,-1.42854251903178,0.140539390903455,-0.201545623500377,-0.905367857670284,-0.907216531385339,0.280757273334721
"70314_Rabep2",-0.631506220904275,1,4.73549106629247,0.693522110640815,1.62832710278356e-15,-0.537213772174917,-0.688409041197966,-0.580792381514439,-0.756078642320251,-1.54964921028119,-0.85014092233831,-0.503916031940137,-0.0988702486541183,-0.259425711936704,-0.14551777414431,-1.60806091434896
"70315_Hdac8",-0.190930126547627,1,4.3799208268197,0.237900848343007,7.09617549906246e-15,-0.606497829455506,-0.408663451116043,1.12494675963414,0.143965463218369,0.0934042884994564,0.151368501261327,-0.947825136670173,-1.05438163105445,-0.833471825623633,0.486237839119386,-0.440244496384399
"70325_Pigw",0.131443202262228,1,4.29993747104292,0.955113866107519,0,0.157209503800343,0.383556366678539,-0.185793049945859,-0.299256669670705,-0.369844970177266,-0.0434556957897564,0.790182702073518,-0.151333191014079,0.138782547655771,0.320295320386943,0.836975563149293
"70333_Cd3eap",0.554018446943672,1,4.7263506656013,0.00123380981983621,2.66916118836965e-15,-0.074497540889786,-0.0819058306702917,0.432832094713306,0.515290782829905,0.325163107045128,1.13501633726709,2.9961003587684,0.592055039249553,0.336634899055986,0.0740552549327507,0.39747686102201
"70335_Reep6",0.0315311328000419,1,4.18415263468676,0.353362255952174,0,0.133484248759364,-0.987325636347408,-0.976745666860274,-0.153004022106154,0.125067135044717,-0.616666228335501,0.39135072823548,0.741751387178325,0.684417685409013,0.622830367287123,0.413213595335817
"70337_Iyd",0.336522644407557,1,4.21554960676241,0.96498902862391,-5.00525546935175e-15,-0.201484198079451,0.895123108444222,0.357694055102874,0.188371425468373,0.772583153635457,0.325629798514044,0.256270773070371,0.67317909261728,-0.305291620586695,0.370660859929769,0.705535284774442
"70351_Ppp4r1",-0.0344950155856624,1,5.02051139783677,0.00914198050516886,-9.25185853854297e-18,-1.0386589132805,-1.00440517349524,-0.439908887021152,-1.01000277206437,-0.497800231374239,0.096243060809709,0.679388110686661,0.819001424601179,1.11061106889357,0.982994730161747,-0.111402604945305
"70355_Gprc5c",0.310948999879967,1,4.27209093028647,0.694421832179039,-1.0325074129014e-14,0.284895690292893,0.1546902525443,1.123490412013,0.882227395008203,-0.158071682873767,0.261551598982006,-0.274710659179825,0.992796092770997,-0.149231075867727,0.852079702913683,-0.238329728044143
"70357_Kcnip1",-0.951087405320856,1,4.61656399824646,0.506015964934227,7.69754630406775e-15,-1.11340558787111,-1.22575963848139,-2.03516117690801,-0.891089849323266,-0.724407417291301,-1.44472606928747,-0.452417530157727,-0.20604767237353,-0.993613464223927,-0.857379284389873,-1.46904117354267
"70358_Steap1",-0.613624218311548,1,4.62895279369271,0.826560746519903,7.66053886991358e-15,-0.937895777264717,-0.742005061513168,-0.00629402387756468,-1.04032454940947,-1.06627662046634,-0.542320687534018,-1.32898745272647,-0.734848842583865,-0.086478163687849,-0.0365570701930607,-0.841502370482052
"70361_Lman1",0.25129871196083,1,4.20504311639533,0.636889877287986,2.59052039079203e-16,0.77907381706424,-0.182714950838588,0.26226807345991,-0.207966703829108,-0.413926735020566,-0.666619343746477,0.383732372244697,0.833469459906213,0.79654129633288,0.830169897515455,0.601557360441303
"70365_Speer5-ps1",-0.321088308097851,1,5.39703492526549,0.805699585723349,-9.00205835800231e-15,-0.570758615123801,-0.610272673093903,-0.870284931094746,-0.140494428338167,0.0489779187678885,0.420605194837378,-0.137177198780188,-0.206643888347386,-0.755742945769042,0.17473994524559,-1.20600807547783
"70369_Bag5",-0.612943495880581,1,4.12116519442594,0.000999257934261784,2.32221649317429e-15,-1.46768975002944,-0.948775499281081,-1.29254795648274,-0.846649567010473,-0.409415793969993,-0.350435597907976,1.5894504125183,-0.327405959497166,-0.796105971158361,-1.5919332558233,-0.913813011924735
"70370_Fbln7",1.14609148455474,1,3.93600686687163,0.190864162270852,-5.1509722413338e-15,1.87977041153952,1.35707655319594,0.103497214965184,1.02898619158565,0.823368532010506,0.833843958626417,1.77256190257326,1.97841900047105,1.51336991830532,0.816005803589033,1.64619832779506
"70373_Gpatch2l",0.127149903628776,1,3.41973601969831,0.440253138864708,5.6621374255883e-15,0.386841057644315,0.486270850951023,0.141860805549556,-0.687229723027717,0.624505617973067,1.01980743218156,0.107063558627759,-0.749254066261258,0.896140433980509,-0.499757169684875,-0.200449954388626
"70377_Derl3",-0.334346952466471,1,5.04910918905615,0.210288562645073,4.40388466434645e-15,-0.0695454997548674,-0.551715863960603,0.359553763961111,-0.697161274615458,-0.574368162950133,-1.16791723361608,-0.595255347732684,-0.777238622471963,1.29441708511607,-0.683628732361979,-0.549303541211065
"70380_Mospd1",0.692912620346402,1,4.35565328021985,0.0625869736043691,3.64523226418593e-15,0.0475956627350961,0.332817480002014,1.5061033902939,1.98386144711104,0.958062495135128,1.62602712332082,0.957601979331783,-0.208207321446833,0.0644722124698423,0.735105123398526,0.311511851805499
"70383_Cox10",0.138053643857366,1,4.39427995583112,0.265345619058765,3.5301622736128e-15,-0.0420558750161375,-0.925859377046995,-0.55912564237265,-0.105312464213934,1.06269850252244,0.071854769541842,1.30470780553944,0.698038087931048,-0.244062296432483,0.113930971225466,0.28182924461035
"70385_Spdl1",0.478144570258144,1,4.14709692235193,0.543152279477272,2.34997206878991e-15,0.613126957031519,0.027670988527786,0.486017977644504,0.443327709247353,0.476325732999744,-0.669948666093922,0.611647225024674,0.698729453626835,1.56163517341187,1.12585409739936,0.363348194277993
"70392_Asb12",-0.695844593335441,1,4.53158648235935,0.883154596930005,1.03620815631681e-15,-0.20462995353454,-1.04189836432345,-0.390680216694519,-1.29500441910803,-0.752308553894246,-0.354956539292491,-0.955164991529396,-0.880677323754955,-0.288491919634342,-1.39525029399267,-0.791072544266655
"70394_Kptn",-0.124797488289189,1,4.44421096633888,0.386996494306981,6.03221176713002e-15,0.691081860458778,0.640854492465187,-0.122180992840222,0.175071579415796,0.335939326394336,-0.715424612760785,-0.914652051946526,-0.368365180708338,-0.122975286101517,-1.25661866250009,0.159699668653115
"70396_Asnsd1",0.680071571807053,1,3.78044762812899,0.698738115575066,-1.00105109387035e-14,0.218985548887921,0.257305102210898,0.430462799510592,-0.0451275957914906,1.14211720452172,1.21120910980242,0.723286431857423,1.04310881547933,1.02941492434255,1.53593328400167,0.614163236861615
"70405_Calml3",-0.13996913645206,1,4.0968048732689,0.210625307460731,-7.10080142833173e-15,0.999999667680163,0.841304732642596,-0.974327304573479,0.244345884569149,-0.351925310921076,-0.271317146999728,-1.3063106905813,-0.224556771341087,-0.474403876575974,-0.0359871518549413,-0.126451669469038
"70415_Stk26",0.179955168153258,1,3.99125964860804,0.607679911571553,-1.19534012317975e-14,-0.418729712813959,0.765912455033488,-0.486799976397421,-0.56615428905159,0.0830140042447007,0.303388432853115,1.23758570619013,0.603483143274767,-0.026715748610705,0.124612498656804,0.539865504459774
"70417_Megf10",-0.184657280943169,1,4.06116815238657,0.140255044461317,0,0.342328787665657,-1.26562987452198,0.513228902969654,-0.0853619648090623,0.0951402703754219,-1.16264934112487,-0.432183487464672,-0.395889236173295,-0.701042844118183,-0.235824540550939,1.11199595643425
"70425_Csnk1g3",1.05522610336164,1,4.20877853441852,0.0201546162827848,2.23085439010617e-15,0.411963008581518,-0.167016027170166,0.424912771376269,1.01924984554849,2.35347679267896,1.36902019235553,1.48250489991411,1.94690071641827,1.56624529097186,1.16983044783396,1.08562530183089
"70428_Polr3b",0.0953643920318954,1,4.1294090870294,0.336651373853275,-3.36767650802964e-15,0.469067938843276,0.224564513443643,0.894270271383387,-0.398174029666453,0.303836793705009,1.00608930085775,-0.564895558122643,-0.23830020834666,0.695565922537201,-1.00085281892992,-0.246799421321836
"70433_Draxin",0.126243743999073,1,5.42460798881373,0.327690908182915,1.07633809272774e-14,0.349145931565595,0.233107323625969,-0.351872687365704,-0.770217621681699,0.075319054657424,-0.0873167801780513,1.68410497674454,-0.0977390467919401,-0.048112091229259,-0.224199921345458,0.752705789987445
"70439_Taf15",0.377320444067591,1,3.53783746929932,0.843672893809647,-1.99840144432528e-15,0.525945834223766,0.916785339777496,0.962273266431774,1.24166868251714,0.366298915515559,0.139471466160552,-0.100371545589971,-0.09273255498156,-0.17644205136991,0.282882202739381,0.462065773386869
"70445_Cd248",-0.611617034387402,1,3.87805688583305,0.26452617357056,9.99200722162641e-16,-0.0365285650883252,-0.871923169445242,-1.59616150222967,-0.58942208909507,-0.681326134962224,-1.06495206401738,-0.752204723809032,-0.942751094540224,0.763604067976687,-1.23148381636873,-0.336255321069613
"70450_Unc13d",0.144219977845638,1,4.08303624006417,0.169443806845539,-6.67059000628948e-15,-0.636311429191241,-0.138572467543678,0.546557708418969,0.24705014864596,-0.45801687576525,1.05824488342979,0.621984188290927,-0.022817457730124,1.3215932161687,0.128566140565678,-0.937638321142065
"70454_Cenpl",0.366711305640699,0.999999999999999,4.21951619604036,1.76560245379959e-06,0,0.461319380681211,0.353491343841414,1.24782402544375,2.1752176504506,1.25246733803493,0.979097538184395,-1.0484683494191,-0.953217693832313,-0.0905515674689814,-0.0529588625265158,0.0763148642990046
"70456_Mpc2",-0.0331605406479136,1,3.96736288431325,0.905407235058069,2.68303897617746e-15,-0.280944174681501,0.0780294689729317,-0.392803869799728,-0.38509137805259,0.684469360169296,-0.359259291496924,-0.70097028387035,0.294779051852685,-0.129455602215477,0.0991864525065377,0.694133778840153
"70461_Crtc3",-0.877066349198529,1,4.2080691243239,0.12851021671095,6.38378239159465e-16,-0.740177273897908,0.240018881161046,-0.691840138108534,-0.84625704726819,-0.930509706776274,-1.67322686301451,-1.90526892620046,-0.701563125192603,-0.953011476885119,-0.392530878565448,-1.93042963563434
"70465_Wdr77",-0.394692089246074,1,3.87377938166325,0.0296688334207627,6.67984186482802e-15,0.0820964219210853,-0.532888150097115,-0.836036511372041,-1.61421244602557,-1.2583360992167,-1.13938516888827,-0.834909845014406,0.467516464328252,0.739068093531126,-0.164693584445475,0.355475754326212
"70466_Ckap2l",0.106141286701222,1,4.72445206394001,0.306799674083286,2.08166817117217e-16,0.0109936721120893,1.20752400446381,-0.0479533507365301,-0.437443448421901,-0.359231323967334,-0.800444031399101,-0.0980007342563189,0.482465153261874,0.242803101218383,-0.204272898006498,1.27725529614619
"70478_Mipep",0.00407227227458097,1,4.2772292726362,0.732842341848285,-4.6721885619642e-15,0.0764265971358736,0.290091208411679,1.10402249715742,0.320603323592621,0.215154304780712,-0.593323641670265,0.155087734529119,-0.286819203034832,-0.250428118843432,-0.90924507139031,-0.0727023633736097
"70481_Pnma1",0.275147722821174,1,3.69168105478478,0.680277157976618,3.67298783980156e-15,-0.612882837489615,0.987395467819533,-0.499306185914348,0.276023814343457,1.06569385658947,0.501417603139615,-0.0903070742385798,0.331184589353291,0.722456593908673,0.253633994183964,0.366462852158623
"70495_Atp6ap2",0.341722333804914,1,4.51103214733542,0.056558644387357,4.62592926927149e-18,-0.320148398733064,-0.79201871844634,0.551428555435727,0.379393893419995,-0.0413716189402176,1.55491582625239,1.08026141374368,0.0562052653543167,1.26247471901953,0.802876680348546,-0.433349611795588
"70497_Arhgap17",-0.174034251406125,1,5.06062793510695,0.720094384483067,-9.25185853854297e-18,-0.214457614010093,-0.122976728787683,0.209479397734558,-0.214211167659848,-0.614908288573646,0.088942487814607,0.0376077130521416,-0.211943861237282,0.654684729508126,-1.46736621417817,-0.233261470536203
"70503_Ddo",-0.104251101196781,1,3.77215587595954,0.0199751456362919,0,0.433627215983116,-0.579973142002669,0.020012560930069,-0.987949078748059,-0.696316523500845,-1.41947399802109,-0.645046558772836,0.0731240723886158,0.837936356141153,0.837561528045561,0.875484353195618
